isin,listing_key,ticker,exchange,is_primary
US14068E2081,FSX::J7W,J7W,FSX,0
US1407553072,NASDAQ::TVRD,TVRD,NASDAQ,1
US1407553072,FSX::69C,69C,FSX,0
US14147L1089,NASDAQ::CRDF,CRDF,NASDAQ,1
US14147L1089,FSX::XE7C,XE7C,FSX,0
US14149Y1082,NYSE::CAH,CAH,NYSE,1
US14149Y1082,LSE::0HTG,0HTG,LSE,0
US14149Y1082,FSX::CLH,CLH,FSX,0
US14149Y1082,XSTU::CLH,CLH,XSTU,0
US14161W1053,NASDAQ::CDLX,CDLX,NASDAQ,1
US14161W1053,XSTU::CYX,CYX,XSTU,0
US14167L1035,NASDAQ::CDNA,CDNA,NASDAQ,1
US14167L1035,FSX::1K9,1K9,FSX,0
US14167L1035,XSTU::1K9,1K9,XSTU,0
US14167R1005,NASDAQ::CCLD,CCLD,NASDAQ,1
US14167R1005,NASDAQ::CCLDO,CCLDO,NASDAQ,0
US1417881091,NASDAQ::CARG,CARG,NASDAQ,1
US1417881091,FSX::0C6,0C6,FSX,0
US1417881091,XSTU::0C6,0C6,XSTU,0
US1423391002,NYSE::CSL,CSL,NYSE,1
US1423391002,FSX::CLE,CLE,FSX,0
US1431301027,NYSE::KMX,KMX,NYSE,1
US1431301027,LSE::0HTQ,0HTQ,LSE,0
US1431301027,FSX::XA4,XA4,FSX,0
US1431301027,XSTU::XA4,XA4,XSTU,0
US14316J1088,NASDAQ::CG,CG,NASDAQ,1
US14316J1088,FSX::3VU,3VU,FSX,0
US1442851036,NYSE::CRS,CRS,NYSE,1
US1442851036,FSX::XTY,XTY,FSX,0
US1442851036,XSTU::XTY,XTY,XSTU,0
US14448C1045,NYSE::CARR,CARR,NYSE,1
US14448C1045,XETRA::4PN,4PN,XETRA,0
US14448C1045,FSX::4PN,4PN,FSX,0
US14575E1055,NYSE::CARS,CARS,NYSE,1
US14575E1055,LSE::0HTZ,0HTZ,LSE,0
US14575E1055,FSX::CK3,CK3,FSX,0
US14575E1055,XSTU::CK3,CK3,XSTU,0
US1462291097,NYSE::CRI,CRI,NYSE,1
US1462291097,FSX::HCH,HCH,FSX,0
US1462291097,XSTU::HCH,HCH,XSTU,0
US1468691027,NYSE::CVNA,CVNA,NYSE,1
US1468691027,LSE::0A79,0A79,LSE,0
US1468691027,FSX::CV0,CV0,FSX,0
US1468691027,XSTU::CV0,CV0,XSTU,0
US1468756044,FSX::39CN,39CN,FSX,1
US1468756044,OTC::CARV,CARV,OTC,0
US1474481041,NASDAQ::CWST,CWST,NASDAQ,1
US1474481041,FSX::WA3,WA3,FSX,0
US1474481041,XSTU::WA3,WA3,XSTU,0
US1475281036,NASDAQ::CASY,CASY,NASDAQ,1
US1475281036,FSX::CS2,CS2,FSX,0
US1475281036,XSTU::CS2,CS2,XSTU,0
US14808P1093,NASDAQ::CASS,CASS,NASDAQ,1
US14808P1093,FSX::CC3,CC3,FSX,0
US14817C1071,NASDAQ::FLNA,FLNA,NASDAQ,1
US14817C1071,FSX::PX91,PX91,FSX,0
US14817C1071,XSTU::PX91,PX91,XSTU,0
US14888U1016,NASDAQ::CPRX,CPRX,NASDAQ,1
US14888U1016,FSX::CN2,CN2,FSX,0
US1491231015,NYSE::CAT,CAT,NYSE,1
US1491231015,LSE::0Q18,0Q18,LSE,0
US1491231015,XETRA::CAT1,CAT1,XETRA,0
US1491231015,FSX::CAT1,CAT1,FSX,0
US1491501045,NASDAQ::CATY,CATY,NASDAQ,1
US1491501045,FSX::CN7,CN7,FSX,0
US1492051065,NYSE::CATO,CATO,NYSE,1
US1492051065,FSX::CO2A,CO2A,FSX,0
US14986C1027,NASDAQ::CBAT,CBAT,NASDAQ,1
US14986C1027,LSE::0A98,0A98,LSE,0
US14986C1027,FSX::B6JA,B6JA,FSX,0
US1508701034,NYSE::CE,CE,NYSE,1
US1508701034,LSE::0HUR,0HUR,LSE,0
US1508701034,FSX::DG3,DG3,FSX,0
US15117B2025,NASDAQ::CLDX,CLDX,NASDAQ,1
US15117B2025,FSX::TCE2,TCE2,FSX,0
US15117B2025,XSTU::TCE2,TCE2,XSTU,0
US15117K1034,NASDAQ::CLLS,CLLS,NASDAQ,1
US15117K1034,FSX::ZVAA,ZVAA,FSX,0
US15117K1034,XSTU::ZVAA,ZVAA,XSTU,0
US15126Q2084,NYSE::CPAC,CPAC,NYSE,1
US15126Q2084,FSX::EPCC,EPCC,FSX,0
US15126Q2084,XSTU::EPCC,EPCC,XSTU,0
US15135B1017,NYSE::CNC,CNC,NYSE,1
US15135B1017,LSE::0HVB,0HVB,LSE,0
US15135B1017,FSX::QEN,QEN,FSX,0
US15135B1017,XSTU::QEN,QEN,XSTU,0
US15189T1079,NYSE::CNP,CNP,NYSE,1
US15189T1079,LSE::0HVF,0HVF,LSE,0
US15189T1079,FSX::HOU,HOU,FSX,0
US1523091007,NASDAQ::CNTA,CNTA,NASDAQ,1
US1523091007,LSE::0ACX,0ACX,LSE,0
US1535271068,NASDAQ::CENT,CENT,NASDAQ,1
US1535271068,FSX::GP7,GP7,FSX,0
US1535271068,XSTU::GP7,GP7,XSTU,0
US1535272058,NASDAQ::CENTA,CENTA,NASDAQ,1
US1535272058,FSX::GP7A,GP7A,FSX,0
US1537661001,OTC::CJPRY,CJPRY,OTC,1
US1537661001,FSX::JAP0,JAP0,FSX,0
US1547604090,NYSE::CPF,CPF,NYSE,1
US1547604090,FSX::XCP1,XCP1,FSX,0
US1564311082,NASDAQ::CENX,CENX,NASDAQ,1
US1564311082,FSX::EY3,EY3,FSX,0
US1564921005,NASDAQ::CNTY,CNTY,NASDAQ,1
US1564921005,FSX::CNT,CNT,FSX,0
US1564921005,XSTU::CNT,CNT,XSTU,0
US1565043007,NYSE::CCS,CCS,NYSE,1
US1565043007,FSX::CCT,CCT,FSX,0
US1567271093,NASDAQ::CRNC,CRNC,NASDAQ,1
US1567271093,FSX::0S6,0S6,FSX,0
US1572101053,NASDAQ::CEVA,CEVA,NASDAQ,1
US1572101053,LSE::0Q19,0Q19,LSE,0
US1572101053,FSX::PVJA,PVJA,FSX,0
US15870P3073,NASDAQ::CSBR,CSBR,NASDAQ,1
US15870P3073,FSX::2I3,2I3,FSX,0
US15870P3073,XSTU::2I3,2I3,XSTU,0
US1598641074,NYSE::CRL,CRL,NYSE,1
US1598641074,FSX::RV6,RV6,FSX,0
US16115Q3083,NYSE::GTLS,GTLS,NYSE,1
US16115Q3083,XSTU::I3N,I3N,XSTU,0
US16119P1084,NASDAQ::CHTR,CHTR,NASDAQ,1
US16119P1084,LSE::0HW4,0HW4,LSE,0
US16119P1084,XETRA::CQD,CQD,XETRA,0
US16119P1084,FSX::CQD,CQD,FSX,0
US16119P1084,XSTU::CQD,CQD,XSTU,0
US1630721017,NASDAQ::CAKE,CAKE,NASDAQ,1
US1630721017,FSX::CF2,CF2,FSX,0
US1630861011,NASDAQ::CHEF,CHEF,NASDAQ,1
US1630861011,FSX::2CF,2CF,FSX,0
US1630861011,XSTU::2CF,2CF,XSTU,0
US1630921096,NYSE::CHGG,CHGG,NYSE,1
US1630921096,LSE::0A4Z,0A4Z,LSE,0
US1630921096,FSX::0CG,0CG,FSX,0
US1630921096,XSTU::0CG,0CG,XSTU,0
US16359R1032,NYSE::CHE,CHE,NYSE,1
US16359R1032,FSX::CXM,CXM,FSX,0
US1638511089,NYSE::CC,CC,NYSE,1
US1638511089,LSE::0HWG,0HWG,LSE,0
US1638511089,FSX::2CU,2CU,FSX,0
US1638511089,XSTU::2CU,2CU,XSTU,0
US16411R2085,NYSE::LNG,LNG,NYSE,1
US16411R2085,LSE::0HWH,0HWH,LSE,0
US16411R2085,FSX::CHQ1,CHQ1,FSX,0
US1651677353,NASDAQ::EXE,EXE,NASDAQ,1
US1651677353,FSX::CS1,CS1,FSX,0
US1667641005,NYSE::CVX,CVX,NYSE,1
US1667641005,LSE::0R2Q,0R2Q,LSE,0
US1667641005,XETRA::CHV,CHV,XETRA,0
US1667641005,FSX::CHV,CHV,FSX,0
US1667641005,XSTU::CHV,CHV,XSTU,0
US1689051076,NASDAQ::PLCE,PLCE,NASDAQ,1
US1689051076,FSX::CP5,CP5,FSX,0
US1689051076,XSTU::CP5,CP5,XSTU,0
US16890R1095,SZSE::001289,001289,SZSE,1
US16890R1095,OTC::CLPXY,CLPXY,OTC,0
US1689351047,OTC::CGHLY,CGHLY,OTC,1
US1689351047,FSX::EBZ0,EBZ0,FSX,0
US16934Q8024,NYSE::CIM,CIM,NYSE,1
US16934Q8024,LSE::0A7B,0A7B,LSE,0
US16934Q8024,FSX::4CR0,4CR0,FSX,0
US16948J2087,FSX::18V0,18V0,FSX,1
US16948J2087,OTC::CHVKY,CHVKY,OTC,0
US16950T1025,OTC::CIHKY,CIHKY,OTC,1
US16950T1025,FSX::M4BB,M4BB,FSX,0
US1696561059,NYSE::CMG,CMG,NYSE,1
US1696561059,LSE::0HXW,0HXW,LSE,0
US1696561059,XETRA::C9F,C9F,XETRA,0
US1696561059,FSX::C9F,C9F,FSX,0
US1699051066,NYSE::CHH,CHH,NYSE,1
US1699051066,FSX::CZH,CZH,FSX,0
US17133Q5027,NYSE::CHT,CHT,NYSE,1
US17133Q5027,FSX::CHWD,CHWD,FSX,0
US17133Q5027,XSTU::CHWD,CHWD,XSTU,0
US1713401024,NYSE::CHD,CHD,NYSE,1
US1713401024,LSE::0R13,0R13,LSE,0
US1713401024,FSX::CXU,CXU,FSX,0
US1714841087,NASDAQ::CHDN,CHDN,NASDAQ,1
US1714841087,FSX::CHR,CHR,FSX,0
US1714841087,XSTU::CHR,CHR,XSTU,0
US1717793095,NYSE::CIEN,CIEN,NYSE,1
US1717793095,LSE::0HYA,0HYA,LSE,0
US1717793095,XETRA::CIE1,CIE1,XETRA,0
US1717793095,FSX::CIE1,CIE1,FSX,0
US1720621010,NASDAQ::CINF,CINF,NASDAQ,1
US1720621010,LSE::0HYE,0HYE,LSE,0
US1720621010,FSX::CCJ,CCJ,FSX,0
US1720621010,XSTU::CCJ,CCJ,XSTU,0
US17243V1026,NYSE::CNK,CNK,NYSE,1
US17243V1026,FSX::ZZA,ZZA,FSX,0
US17253J1060,NASDAQ::CIFR,CIFR,NASDAQ,1
US17253J1060,FSX::3A9,3A9,FSX,0
US1727551004,NASDAQ::CRUS,CRUS,NASDAQ,1
US1727551004,LSE::0HYI,0HYI,LSE,0
US1727551004,FSX::CRU,CRU,FSX,0
US1727551004,XSTU::CRU,CRU,XSTU,0
US17275R1023,NASDAQ::CSCO,CSCO,NASDAQ,1
US17275R1023,XETRA::CIS,CIS,XETRA,0
US17275R1023,HKEX::04333,04333,HKEX,0
US17275R1023,FSX::CIS,CIS,FSX,0
US17275R1023,XSTU::CIS,CIS,XSTU,0
US1729081059,NASDAQ::CTAS,CTAS,NASDAQ,1
US1729081059,LSE::0HYJ,0HYJ,LSE,0
US1729081059,XETRA::CIT,CIT,XETRA,0
US1729081059,FSX::CIT,CIT,FSX,0
US1729081059,XSTU::CIT,CIT,XSTU,0
US1729674242,NYSE::C,C,NYSE,1
US1729674242,LSE::0R01,0R01,LSE,0
US1729674242,XETRA::TRVC,TRVC,XETRA,0
US1729674242,TSX::CITI,CITI,TSX,0
US1729674242,FSX::TRVC,TRVC,FSX,0
US1729674242,Munich::TRVC,TRVC,Munich,0
US1729674242,XDUS::TRVC,TRVC,XDUS,0
US1729674242,XHAN::TRVC,TRVC,XHAN,0
US1729674242,XSTU::TRVC,TRVC,XSTU,0
US17306X1028,NASDAQ::CTRN,CTRN,NASDAQ,1
US17306X1028,FSX::WW2,WW2,FSX,0
US1746101054,NYSE::CFG,CFG,NYSE,1
US1746101054,LSE::0HYP,0HYP,LSE,0
US1746101054,FSX::1C5,1C5,FSX,0
US1747401008,NYSE::CIA,CIA,NYSE,1
US1747401008,FSX::YCX,YCX,FSX,0
US1747721033,OTC::BBNA,BBNA,OTC,1
US1747721033,OTC::CNBL,CNBL,OTC,0
US1788671071,NASDAQ::CIVB,CIVB,NASDAQ,1
US1788671071,FSX::44Q,44Q,FSX,0
US18270P1093,NASDAQ::CLAR,CLAR,NASDAQ,1
US18270P1093,FSX::BDO,BDO,FSX,0
US1844961078,NYSE::CLH,CLH,NYSE,1
US1844961078,FSX::CH6,CH6,FSX,0
US1844991018,NASDAQ::CLNE,CLNE,NASDAQ,1
US1844991018,LSE::0I04,0I04,LSE,0
US1844991018,FSX::WIQ,WIQ,FSX,0
US1844991018,XSTU::WIQ,WIQ,XSTU,0
US18482P1030,NASDAQ::CLFD,CLFD,NASDAQ,1
US18482P1030,FSX::AP7,AP7,FSX,0
US18538R1032,NYSE::CLW,CLW,NYSE,1
US18538R1032,FSX::5WC,5WC,FSX,0
US18539C2044,NYSE::CWEN,CWEN,NYSE,1
US18539C2044,FSX::NY41,NY41,FSX,0
US18539C2044,XSTU::NY41,NY41,XSTU,0
US1856342019,NASDAQ::CLNN,CLNN,NASDAQ,1
US1856342019,FSX::84C0,84C0,FSX,0
US1858991011,NYSE::CLF,CLF,NYSE,1
US1858991011,LSE::0I0H,0I0H,LSE,0
US1858991011,FSX::CVA,CVA,FSX,0
US1890541097,NYSE::CLX,CLX,NYSE,1
US1890541097,LSE::0I0J,0I0J,LSE,0
US1890541097,XETRA::CXX,CXX,XETRA,0
US1890541097,XSTU::CXX,CXX,XSTU,0
US18915M1071,NYSE::NET,NET,NYSE,1
US18915M1071,LSE::0A3Z,0A3Z,LSE,0
US18915M1071,FSX::8CF,8CF,FSX,0
US18915M1071,Munich::8CF,8CF,Munich,0
US18915M1071,XDUS::8CF,8CF,XDUS,0
US1910981026,NASDAQ::COKE,COKE,NASDAQ,1
US1910981026,LSE::0I0T,0I0T,LSE,0
US1910981026,FSX::CC5,CC5,FSX,0
US1910981026,XSTU::CC5,CC5,XSTU,0
US1912161007,NYSE::KO,KO,NYSE,1
US1912161007,LSE::0QZK,0QZK,LSE,0
US1912161007,XETRA::CCC3,CCC3,XETRA,0
US1912161007,FSX::CCC3,CCC3,FSX,0
US1912161007,XSTU::CCC3,CCC3,XSTU,0
US1912232055,OTC::CCHGY,CCHGY,OTC,1
US1912232055,FSX::CCKC,CCKC,FSX,0
US1912411089,FSX::CFSL,CFSL,FSX,1
US1912411089,XSTU::CFSL,CFSL,XSTU,0
US19188J4094,NASDAQ::COCP,COCP,NASDAQ,1
US19188J4094,FSX::8CC,8CC,FSX,0
US1920051067,NASDAQ::CDXS,CDXS,NASDAQ,1
US1920051067,LSE::0I0X,0I0X,LSE,0
US1920051067,FSX::4QK,4QK,FSX,0
US1921085049,NYSE::CDE,CDE,NYSE,1
US1921085049,LSE::0R0U,0R0U,LSE,0
US1921085049,XETRA::CDM1,CDM1,XETRA,0
US1921085049,FSX::CDM1,CDM1,FSX,0
US1921761052,NASDAQ::JVA,JVA,NASDAQ,1
US1921761052,FSX::E6U,E6U,FSX,0
US19239V3024,NASDAQ::CCOI,CCOI,NASDAQ,1
US19239V3024,FSX::OGM1,OGM1,FSX,0
US1924221039,NASDAQ::CGNX,CGNX,NASDAQ,1
US1924221039,LSE::0I14,0I14,LSE,0
US1924221039,FSX::CGZ,CGZ,FSX,0
US1924461023,NASDAQ::CTSH,CTSH,NASDAQ,1
US1924461023,LSE::0QZ5,0QZ5,LSE,0
US1924461023,XETRA::COZ,COZ,XETRA,0
US1924461023,FSX::COZ,COZ,FSX,0
US19247A1007,NYSE::CNS,CNS,NYSE,1
US19247A1007,FSX::FG9,FG9,FSX,0
US19247G1076,NYSE::COHR,COHR,NYSE,1
US19247G1076,FSX::H7B,H7B,FSX,0
US19249H1032,NASDAQ::CHRS,CHRS,NASDAQ,1
US19249H1032,FSX::8C5,8C5,FSX,0
US1925761066,NASDAQ::COHU,COHU,NASDAQ,1
US1925761066,FSX::CU3,CU3,FSX,0
US19260Q1076,NASDAQ::COIN,COIN,NASDAQ,1
US19260Q1076,XETRA::1QZ,1QZ,XETRA,0
US1940145022,NYSE::ENOV,ENOV,NYSE,1
US1940145022,LSE::0I1B,0I1B,LSE,0
US1940145022,FSX::C520,C520,FSX,0
US1941621039,NYSE::CL,CL,NYSE,1
US1941621039,LSE::0P59,0P59,LSE,0
US1941621039,XETRA::CPA,CPA,XETRA,0
US1941621039,FSX::CPA,CPA,FSX,0
US19423L6728,NASDAQ::SPCK,SPCK,NASDAQ,1
US19423L6728,NASDAQ::SPCX,SPCX,NASDAQ,0
US19459J1043,NASDAQ::COLL,COLL,NASDAQ,1
US19459J1043,FSX::354,354,FSX,0
US19459J1043,XSTU::354,354,XSTU,0
US1985161066,NASDAQ::COLM,COLM,NASDAQ,1
US1985161066,FSX::CUW,CUW,FSX,0
US1985161066,XSTU::CUW,CUW,XSTU,0
US1993331057,NASDAQ::CMCO,CMCO,NASDAQ,1
US1993331057,FSX::VC3,VC3,FSX,0
US1999081045,NYSE::FIX,FIX,NYSE,1
US1999081045,FSX::9CF,9CF,FSX,0
US20030N1019,NASDAQ::CMCSA,CMCSA,NASDAQ,1
US20030N1019,LSE::0QYF,0QYF,LSE,0
US20030N1019,XETRA::CTP2,CTP2,XETRA,0
US20030N1019,FSX::CTP2,CTP2,FSX,0
US20030N1019,XSTU::CTP2,CTP2,XSTU,0
US2017231034,NYSE::CMC,CMC,NYSE,1
US2017231034,FSX::CMS,CMS,FSX,0
US2017231034,XSTU::CMS,CMS,XSTU,0
US2026081057,NASDAQ::CVGI,CVGI,NASDAQ,1
US2026081057,FSX::FDU,FDU,FSX,0
US2026081057,XSTU::FDU,FDU,XSTU,0
US2027126000,OTC::CBAUF,CBAUF,OTC,1
US2027126000,OTC::CMWAY,CMWAY,OTC,0
US20337X1090,NASDAQ::VISN,VISN,NASDAQ,1
US20337X1090,FSX::CM9,CM9,FSX,0
US20337X1090,XSTU::CM9,CM9,XSTU,0
US2036071064,NYSE::CBU,CBU,NYSE,1
US2036071064,FSX::CBY,CBY,FSX,0
US2036681086,NYSE::CYH,CYH,NYSE,1
US2036681086,FSX::CG5,CG5,FSX,0
US2041661024,NASDAQ::CVLT,CVLT,NASDAQ,1
US2041661024,FSX::D6I,D6I,FSX,0
US2041661024,XSTU::D6I,D6I,XSTU,0
US2043191079,OTC::CFRUY,CFRUY,OTC,1
US2043191079,FSX::RIT1,RIT1,FSX,0
US2043191079,XDUS::RIT1,RIT1,XDUS,0
US2044096012,NYSE::CIG,CIG,NYSE,1
US2044096012,FSX::CID,CID,FSX,0
US2044096012,BMV::CIGN,CIGN,BMV,0
US20440W1053,NYSE::SID,SID,NYSE,1
US20440W1053,FSX::CQWA,CQWA,FSX,0
US20440W1053,XSTU::CQWA,CQWA,XSTU,0
US20440W1053,BMV::SIDN,SIDN,BMV,0
US20441A1025,NYSE::SBS,SBS,NYSE,1
US20441A1025,FSX::SAJA,SAJA,FSX,0
US20441A1025,XSTU::SAJA,SAJA,XSTU,0
US20441B7047,NYSE::ELPC,ELPC,NYSE,1
US20441B7047,FSX::ELP,ELP,FSX,0
US2044481040,NYSE::BVN,BVN,NYSE,1
US2044481040,FSX::MBU,MBU,FSX,0
US20451N1019,NYSE::CMP,CMP,NYSE,1
US20451N1019,FSX::CM8,CM8,FSX,0
US2056842022,NASDAQ::CHCI,CHCI,NASDAQ,1
US2056842022,FSX::CHO1,CHO1,FSX,0
US2057504092,NYSE::LODE,LODE,NYSE,1
US2057504092,FSX::GSP0,GSP0,FSX,0
US2057683029,NYSE::CRK,CRK,NYSE,1
US2057683029,FSX::CX91,CX91,FSX,0
US2057683029,XSTU::CX91,CX91,XSTU,0
US2058262096,NASDAQ::CMTL,CMTL,NASDAQ,1
US2058262096,FSX::CC6,CC6,FSX,0
US2058262096,XSTU::CC6,CC6,XSTU,0
US2058871029,NYSE::CAG,CAG,NYSE,1
US2058871029,LSE::0I2P,0I2P,LSE,0
US2058871029,FSX::CAO,CAO,FSX,0
US20602D1019,NASDAQ::CNXC,CNXC,NASDAQ,1
US20602D1019,FSX::CO8,CO8,FSX,0
US2067871036,NASDAQ::CNDT,CNDT,NASDAQ,1
US2067871036,FSX::4C0,4C0,FSX,0
US2067871036,XSTU::4C0,4C0,XSTU,0
US2074101013,NYSE::CNMD,CNMD,NYSE,1
US2074101013,FSX::EC8,EC8,FSX,0
US2074101013,XSTU::EC8,EC8,XSTU,0
US2075978245,OTC::CNLHO,CNLHO,OTC,1
US2075978245,OTC::CNTHO,CNTHO,OTC,0
US20786W1071,NASDAQ::CNOB,CNOB,NASDAQ,1
US20786W1071,FSX::CBM,CBM,FSX,0
US20825C1045,NYSE::COP,COP,NYSE,1
US20825C1045,LSE::0QZA,0QZA,LSE,0
US20825C1045,XETRA::YCP,YCP,XETRA,0
US20825C1045,XSTU::YCP,YCP,XSTU,0
US2091151041,NYSE::ED,ED,NYSE,1
US2091151041,LSE::0I35,0I35,LSE,0
US2091151041,XSTU::EDC,EDC,XSTU,0
US21036P1084,NYSE::STZ,STZ,NYSE,1
US21036P1084,XETRA::CB1A,CB1A,XETRA,0
US21036P1084,FSX::CB1A,CB1A,FSX,0
US21036P1084,XSTU::CB1A,CB1A,XSTU,0
US21044C1071,NASDAQ::ROAD,ROAD,NASDAQ,1
US21044C1071,FSX::CQY,CQY,FSX,0
US2105021008,NASDAQ::CPSS,CPSS,NASDAQ,1
US2105021008,FSX::FC8,FC8,FSX,0
US2107712000,OTC::CTTAF,CTTAF,OTC,1
US2107712000,OTC::CTTAY,CTTAY,OTC,0
US21077F1003,NYSE::CTGO,CTGO,NYSE,1
US21077F1003,NYSE MKT::CTGO,CTGO,NYSE MKT,0
US21077F1003,FSX::F85,F85,FSX,0
US21240E1055,LSE::0I3G,0I3G,LSE,1
US21240E1055,FSX::2CDA,2CDA,FSX,0
US2166485019,NASDAQ::COO,COO,NASDAQ,1
US2166485019,LSE::0I3I,0I3I,LSE,0
US21676P1030,NYSE::CPS,CPS,NYSE,1
US21676P1030,FSX::C31,C31,FSX,0
US21676P1030,XSTU::C31,C31,XSTU,0
US2172041061,NASDAQ::CPRT,CPRT,NASDAQ,1
US2172041061,FSX::CO6,CO6,FSX,0
US2172041061,XSTU::CO6,CO6,XSTU,0
US2183331022,OTC::CSNVY,CSNVY,OTC,1
US2183331022,FSX::CSU,CSU,FSX,0
US21833P3010,NASDAQ::CRBP,CRBP,NASDAQ,1
US21833P3010,LSE::0SZI,0SZI,LSE,0
US21833P3010,FSX::3371,3371,FSX,0
US2183521028,NASDAQ::CORT,CORT,NASDAQ,1
US2183521028,LSE::0I3Q,0I3Q,LSE,0
US2183521028,XSTU::HTD,HTD,XSTU,0
US21867A1051,NYSE::CLB,CLB,NYSE,1
US21867A1051,FSX::HJ1,HJ1,FSX,0
US2186831002,NYSE MKT::CMT,CMT,NYSE MKT,1
US2186831002,FSX::XQN,XQN,FSX,0
US21871N1019,NYSE::CXW,CXW,NYSE,1
US21871N1019,FSX::PSRA,PSRA,FSX,0
US21871N1019,XSTU::PSRA,PSRA,XSTU,0
US21871X1090,NYSE::CRBG,CRBG,NYSE,1
US21871X1090,FSX::AS5,AS5,FSX,0
US2189371006,NYSE::CNR,CNR,NYSE,1
US2189371006,FSX::C9X0,C9X0,FSX,0
US21900C3088,NASDAQ::CRMD,CRMD,NASDAQ,1
US21900C3088,FSX::19KA,19KA,FSX,0
US21900C3088,XSTU::19KA,19KA,XSTU,0
US2193501051,NYSE::GLW,GLW,NYSE,1
US2193501051,LSE::0R2X,0R2X,LSE,0
US2193501051,FSX::GLW,GLW,FSX,0
US2193501051,XSTU::GLW,GLW,XSTU,0
US2199481068,NYSE::CPAY,CPAY,NYSE,1
US2199481068,FSX::07G0,07G0,FSX,0
US22041X1028,NASDAQ::CRSR,CRSR,NASDAQ,1
US22041X1028,LSE::0A95,0A95,LSE,0
US22041X1028,FSX::6C2,6C2,FSX,0
US22052L1044,NYSE::CTVA,CTVA,NYSE,1
US22052L1044,LSE::0A1W,0A1W,LSE,0
US22052L1044,XETRA::2X0,2X0,XETRA,0
US22052L1044,FSX::2X0,2X0,FSX,0
US22052L1044,XSTU::2X0,2X0,XSTU,0
US2210151005,NASDAQ::CRVS,CRVS,NASDAQ,1
US2210151005,FSX::C17,C17,FSX,0
US2210151005,XSTU::C17,C17,XSTU,0
US22112B1044,OTC::CSPKF,CSPKF,OTC,1
US22112B1044,OTC::CSPKY,CSPKY,OTC,0
US22160K1051,NASDAQ::COST,COST,NASDAQ,1
US22160K1051,LSE::0I47,0I47,LSE,0
US22160K1051,FSX::CTO,CTO,FSX,0
US2220671000,NYSE::CTWO,CTWO,NYSE,1
US2220671000,NYSE ARCA::CTWO,CTWO,NYSE ARCA,0
US2220702037,NYSE::COTY,COTY,NYSE,1
US2220702037,LSE::0I4A,0I4A,LSE,0
US2220702037,FSX::CO3A,CO3A,FSX,0
US2220702037,XSTU::CO3A,CO3A,XSTU,0
US22266T1097,NYSE::CPNG,CPNG,NYSE,1
US22266T1097,FSX::788,788,FSX,0
US22284P1057,NYSE::CVLG,CVLG,NYSE,1
US22284P1057,FSX::CV5,CV5,FSX,0
US22410J1060,NASDAQ::CBRL,CBRL,NASDAQ,1
US22410J1060,FSX::OLD,OLD,FSX,0
US22410J1060,XSTU::OLD,OLD,XSTU,0
US2246332066,NYSE::CRD-A,CRD-A,NYSE,1
US2246332066,FSX::CWK0,CWK0,FSX,0
US22663K1079,NASDAQ::CRNX,CRNX,NASDAQ,1
US22663K1079,FSX::6Z4,6Z4,FSX,0
US22663K1079,XSTU::6Z4,6Z4,XSTU,0
US2270461096,NASDAQ::CROX,CROX,NASDAQ,1
US2270461096,FSX::C7N,C7N,FSX,0
US2274831047,NASDAQ::CCRN,CCRN,NASDAQ,1
US2274831047,FSX::XXY,XXY,FSX,0
US22788C1053,NASDAQ::CRWD,CRWD,NASDAQ,1
US22788C1053,LSE::0A3N,0A3N,LSE,0
US22788C1053,FSX::45C,45C,FSX,0
US22822V1017,NYSE::CCI,CCI,NYSE,1
US22822V1017,LSE::0I4W,0I4W,LSE,0
US22822V1017,FSX::8CW,8CW,FSX,0
US22822V1017,XSTU::8CW,8CW,XSTU,0
US2283681060,NYSE::CCK,CCK,NYSE,1
US2283681060,LSE::0I4X,0I4X,LSE,0
US2283681060,FSX::CWN,CWN,FSX,0
US2283681060,XSTU::CWN,CWN,XSTU,0
US2289031005,NYSE::AORT,AORT,NYSE,1
US2289031005,XSTU::CYL,CYL,XSTU,0
US2296631094,NYSE::CUBE,CUBE,NYSE,1
US2296631094,FSX::UK8,UK8,FSX,0
US2296631094,XSTU::UK8,UK8,XSTU,0
US2298991090,NYSE::CFR,CFR,NYSE,1
US2298991090,FSX::CFZ,CFZ,FSX,0
US2301531081,NASDAQ::CULL,CULL,NASDAQ,1
US2301531081,OTC::CULL,CULL,OTC,0
US2310211063,NYSE::CMI,CMI,NYSE,1
US2310211063,LSE::0I58,0I58,LSE,0
US2310211063,XETRA::CUM,CUM,XETRA,0
US2310211063,FSX::CUM,CUM,FSX,0
US2310211063,XSTU::CUM,CUM,XSTU,0
US2310828015,OTC::CMLS,CMLS,OTC,1
US2310828015,OTC::CMLSQ,CMLSQ,OTC,0
US2312693094,NASDAQ::CRIS,CRIS,NASDAQ,1
US2312693094,FSX::CUS0,CUS0,FSX,0
US23131B3078,TSX::CXI,CXI,TSX,1
US23131B3078,FSX::8YN,8YN,FSX,0
US23131B3078,OTC::CURN,CURN,OTC,0
US2315611010,NYSE::CW,CW,NYSE,1
US2315611010,FSX::CWT,CWT,FSX,0
US2315611010,XSTU::CWT,CWT,XSTU,0
US23204G1004,NYSE::CUBI,CUBI,NYSE,1
US23204G1004,LSE::0I5Z,0I5Z,LSE,0
US23282W6057,NASDAQ::CYTK,CYTK,NASDAQ,1
US23282W6057,FSX::KK3A,KK3A,FSX,0
