listing_key,ticker,exchange,isin,wkn,figi,cik,lei,figi_source,cik_source,lei_source
KOSDAQ::046440,046440,KOSDAQ,KR7046440004,,BBG000HJP0N6,,,OpenFIGI,,
KOSDAQ::046890,046890,KOSDAQ,KR7046890000,,BBG000G6J855,,,OpenFIGI,,
KOSDAQ::046940,046940,KOSDAQ,KR7046940003,,BBG000MR2KR9,,,OpenFIGI,,
KOSDAQ::046970,046970,KOSDAQ,KR7046970000,,,,,,,
KRX::047040,047040,KRX,KR7047040001,,BBG000D5FF76,,,OpenFIGI,,
KRX::047050,047050,KRX,KR7047050000,,BBG000D5DZR2,,,OpenFIGI,,
KOSDAQ::047080,047080,KOSDAQ,KR7047080007,,BBG000JJHS16,,,OpenFIGI,,
KOSDAQ::047310,047310,KOSDAQ,KR7047310008,,BBG000MVF036,,,OpenFIGI,,
KRX::047400,047400,KRX,KR7047400007,,BBG000P1Z7M1,,,OpenFIGI,,
KOSDAQ::047560,047560,KOSDAQ,KR7047560008,,BBG000BQD004,,,OpenFIGI,,
KOSDAQ::047770,047770,KOSDAQ,KR7047770003,,BBG000C2XTT0,,,OpenFIGI,,
KRX::047810,047810,KRX,KR7047810007,,BBG000BVP7L2,,,OpenFIGI,,
KOSDAQ::047820,047820,KOSDAQ,KR7047820006,,,,,,,
KOSDAQ::047920,047920,KOSDAQ,KR7047920004,,BBG00BGK1JC7,,,OpenFIGI,,
KOSDAQ::048410,048410,KOSDAQ,KR7048410005,,BBG000NH4458,,,OpenFIGI,,
KOSDAQ::048430,048430,KOSDAQ,KR7048430003,,BBG000F8XS52,,,OpenFIGI,,
KOSDAQ::048470,048470,KOSDAQ,KR7048470009,,BBG000JFB4W9,,,OpenFIGI,,
KOSDAQ::048530,048530,KOSDAQ,KR7048530000,,BBG001BGCLT8,,,OpenFIGI,,
KOSDAQ::048550,048550,KOSDAQ,KR7048550008,,BBG000FD3RF5,,,OpenFIGI,,
KOSDAQ::048770,048770,KOSDAQ,KR7048770002,,BBG000BL9FC4,,,OpenFIGI,,
KOSDAQ::048830,048830,KOSDAQ,KR7048830004,,BBG000CGFT64,,,OpenFIGI,,
KOSDAQ::048870,048870,KOSDAQ,KR7048870000,,BBG000Q7H738,,,OpenFIGI,,
KOSDAQ::048910,048910,KOSDAQ,KR7048910004,,BBG000CB5LL6,,,OpenFIGI,,
KOSDAQ::049070,049070,KOSDAQ,KR7049070006,,BBG000LVCP53,,,OpenFIGI,,
KOSDAQ::049080,049080,KOSDAQ,KR7049080005,,BBG000NYBLQ2,,,OpenFIGI,,
KOSDAQ::049120,049120,KOSDAQ,KR7049120009,,BBG000CM9FJ4,,,OpenFIGI,,
KOSDAQ::049180,049180,KOSDAQ,KR7049180003,,BBG000MR2N11,,,OpenFIGI,,
KOSDAQ::049430,049430,KOSDAQ,KR7049430002,,BBG000BL9JF3,,,OpenFIGI,,
KOSDAQ::049470,049470,KOSDAQ,KR7049470008,,BBG000BVMG99,,,OpenFIGI,,
KOSDAQ::049480,049480,KOSDAQ,KR7049480007,,BBG000F6QKN1,,,OpenFIGI,,
KOSDAQ::049520,049520,KOSDAQ,KR7049520000,,BBG000K1JNX7,,,OpenFIGI,,
KOSDAQ::049550,049550,KOSDAQ,KR7049550007,,BBG000BDKTB0,,,OpenFIGI,,
KOSDAQ::049630,049630,KOSDAQ,KR7049630007,,BBG000PM8PS9,,,OpenFIGI,,
KOSDAQ::049720,049720,KOSDAQ,KR7049720006,,BBG000LKM346,,,OpenFIGI,,
KRX::049800,049800,KRX,KR7049800006,,BBG000BLGBP1,,,OpenFIGI,,
KOSDAQ::049830,049830,KOSDAQ,KR7049830003,,BBG000FD2HN9,,,OpenFIGI,,
KOSDAQ::049950,049950,KOSDAQ,KR7049950009,,BBG000QNVX67,,,OpenFIGI,,
KOSDAQ::049960,049960,KOSDAQ,KR7049960008,,BBG000HL1CP9,,,OpenFIGI,,
FSX::04B,04B,FSX,CA39306L1022,,,,,,,
FSX::04K,04K,FSX,CA4990531069,,,,,,,
FSX::04Q,04Q,FSX,FI4000297767,,,,,,,
XETRA::04Q,04Q,XETRA,FI4000297767,,BBG00M4R5R39,,,OpenFIGI,,
XSTU::04Q,04Q,XSTU,FI4000297767,,,,,,,
KOSDAQ::050090,050090,KOSDAQ,KR7050090000,,BBG000PNCJK4,,,OpenFIGI,,
KOSDAQ::050110,050110,KOSDAQ,KR7050110006,,BBG000J1TZ52,,,OpenFIGI,,
KOSDAQ::050120,050120,KOSDAQ,KR7050120005,,BBG000MMK1Q3,,,OpenFIGI,,
KOSDAQ::050760,050760,KOSDAQ,KR7050760008,,BBG000MN93N3,,,OpenFIGI,,
KOSDAQ::050860,050860,KOSDAQ,KR7050860006,,BBG000BSG132,,,OpenFIGI,,
KOSDAQ::050890,050890,KOSDAQ,KR7050890003,,BBG000BWK0F7,,,OpenFIGI,,
KOSDAQ::050960,050960,KOSDAQ,KR7050960004,,BBG00CCHLMN5,,,OpenFIGI,,
KOSDAQ::051160,051160,KOSDAQ,KR7051160000,,BBG000MZ59K0,,,OpenFIGI,,
KOSDAQ::051360,051360,KOSDAQ,KR7051360006,,BBG000QLMKP8,,,OpenFIGI,,
KOSDAQ::051370,051370,KOSDAQ,KR7051370005,,BBG000MSJ5T0,,,OpenFIGI,,
KOSDAQ::051380,051380,KOSDAQ,KR7051380004,,BBG000LVCQV2,,,OpenFIGI,,
KOSDAQ::051390,051390,KOSDAQ,KR7051390003,,BBG000L6LJC4,,,OpenFIGI,,
KOSDAQ::051490,051490,KOSDAQ,KR7051490001,,BBG000BGHQ78,,,OpenFIGI,,
KOSDAQ::051500,051500,KOSDAQ,KR7051500007,,BBG000CM9HM6,,,OpenFIGI,,
KRX::051600,051600,KRX,KR7051600005,,BBG000MJH399,,,OpenFIGI,,
KRX::051630,051630,KRX,KR7051630002,,BBG000CYHYD4,,,OpenFIGI,,
KOSDAQ::051780,051780,KOSDAQ,KR7051780005,,BBG000C19WN8,,,OpenFIGI,,
KRX::051900,051900,KRX,KR7051900009,,BBG000BB23H5,,,OpenFIGI,,
KRX::051910,051910,KRX,KR7051910008,,BBG000HPD1L5,,,OpenFIGI,,
KRX::051915,051915,KRX,KR7051911006,,,,,,,
KOSDAQ::051980,051980,KOSDAQ,KR7051980001,,BBG000DB6SY5,,,OpenFIGI,,
KOSDAQ::052020,052020,KOSDAQ,KR7052020005,,BBG000JM55S3,,,OpenFIGI,,
KOSDAQ::052220,052220,KOSDAQ,KR7052220001,,BBG000QN3TH5,,,OpenFIGI,,
KOSDAQ::052260,052260,KOSDAQ,KR7052260007,,BBG000J1W5K7,,,OpenFIGI,,
KOSDAQ::052300,052300,KOSDAQ,KR7052300001,,BBG000JLW532,,,OpenFIGI,,
KOSDAQ::052330,052330,KOSDAQ,KR7052330008,,BBG000C488D7,,,OpenFIGI,,
KOSDAQ::052400,052400,KOSDAQ,KR7052400009,,BBG000KV1569,,,OpenFIGI,,
KOSDAQ::052420,052420,KOSDAQ,KR7052420007,,,,,,,
KOSDAQ::052460,052460,KOSDAQ,KR7052460003,,BBG000QNVYD7,,,OpenFIGI,,
KOSDAQ::052600,052600,KOSDAQ,KR7052600004,,BBG000BXK7B4,,,OpenFIGI,,
KRX::052690,052690,KRX,KR7052690005,,BBG000PDFR52,,,OpenFIGI,,
KOSDAQ::052710,052710,KOSDAQ,KR7052710001,,BBG000PVJGR8,,,OpenFIGI,,
KOSDAQ::052790,052790,KOSDAQ,KR7052790003,,BBG000BBXGV6,,,OpenFIGI,,
KOSDAQ::052860,052860,KOSDAQ,KR7052860004,,BBG000P3K903,,,OpenFIGI,,
KOSDAQ::052900,052900,KOSDAQ,KR7052900008,,BBG000QNW1W7,,,OpenFIGI,,
KOSDAQ::053030,053030,KOSDAQ,KR7053030003,,BBG000C1YHL5,,,OpenFIGI,,
KOSDAQ::053050,053050,KOSDAQ,KR7053050001,,BBG000KRDPW2,,,OpenFIGI,,
KOSDAQ::053060,053060,KOSDAQ,KR7053060000,,BBG000FTDPZ1,,,OpenFIGI,,
KOSDAQ::053080,053080,KOSDAQ,KR7053080008,,BBG0078SKZQ6,,,OpenFIGI,,
KOSDAQ::053160,053160,KOSDAQ,KR7053160008,,BBG000KZ72C4,,,OpenFIGI,,
KRX::053210,053210,KRX,KR7053210001,,BBG000H0NTL8,,,OpenFIGI,,
KOSDAQ::053260,053260,KOSDAQ,KR7053260006,,BBG000FMLDH4,,,OpenFIGI,,
KOSDAQ::053270,053270,KOSDAQ,KR7053270005,,BBG000LKKDF4,,,OpenFIGI,,
KOSDAQ::053280,053280,KOSDAQ,KR7053280004,,BBG000BC8VT2,,,OpenFIGI,,
KOSDAQ::053290,053290,KOSDAQ,KR7053290003,,BBG000PLWCY6,,,OpenFIGI,,
KOSDAQ::053300,053300,KOSDAQ,KR7053300000,,BBG001CNP2B9,,,OpenFIGI,,
KOSDAQ::053350,053350,KOSDAQ,KR7053350005,,BBG000L6LFH7,,,OpenFIGI,,
KOSDAQ::053450,053450,KOSDAQ,KR7053450003,,,,,,,
KOSDAQ::053580,053580,KOSDAQ,KR7053580007,,BBG002WJ3BW5,,,OpenFIGI,,
KOSDAQ::053610,053610,KOSDAQ,KR7053610002,,BBG000FTDRS5,,,OpenFIGI,,
KOSDAQ::053620,053620,KOSDAQ,KR7053620001,,BBG000BCX0N8,,,OpenFIGI,,
KRX::053690,053690,KRX,KR7053690004,,BBG000J4ML90,,,OpenFIGI,,
KOSDAQ::053700,053700,KOSDAQ,KR7053700001,,BBG000CSTBC5,,,OpenFIGI,,
KOSDAQ::053800,053800,KOSDAQ,KR7053800009,,BBG000BJRK38,,,OpenFIGI,,
KOSDAQ::053950,053950,KOSDAQ,KR7053950002,,,,,,,
KOSDAQ::053980,053980,KOSDAQ,KR7053980009,,BBG000BL3N97,,,OpenFIGI,,
KOSDAQ::054040,054040,KOSDAQ,KR7054040001,,BBG000G6J3P4,,,OpenFIGI,,
KOSDAQ::054050,054050,KOSDAQ,KR7054050000,,BBG000BL3JG8,,,OpenFIGI,,
KOSDAQ::054090,054090,KOSDAQ,KR7054090006,,BBG000GYXV11,,,OpenFIGI,,
KOSDAQ::054180,054180,KOSDAQ,KR7054180005,,,,,,,
KOSDAQ::054210,054210,KOSDAQ,KR7054210000,,BBG000N180J2,,,OpenFIGI,,
KOSDAQ::054300,054300,KOSDAQ,KR7054300009,,BBG000FMK1Y2,,,OpenFIGI,,
KOSDAQ::054410,054410,KOSDAQ,KR7054410006,,BBG000MMHVF3,,,OpenFIGI,,
KOSDAQ::054450,054450,KOSDAQ,KR7054450002,,BBG000QNGQB3,,,OpenFIGI,,
KOSDAQ::054540,054540,KOSDAQ,KR7054540000,,BBG000F8CZ86,,,OpenFIGI,,
KOSDAQ::054620,054620,KOSDAQ,KR7054620000,,BBG000BP7CD3,,,OpenFIGI,,
KOSDAQ::054670,054670,KOSDAQ,KR7054670005,,BBG000LKKQH3,,,OpenFIGI,,
KOSDAQ::054780,054780,KOSDAQ,KR7054780002,,BBG000C1ZYC7,,,OpenFIGI,,
KOSDAQ::054800,054800,KOSDAQ,KR7054800008,,BBG000KG9GW1,,,OpenFIGI,,
KOSDAQ::054920,054920,KOSDAQ,KR7054920004,,BBG000L0K4Z6,,,OpenFIGI,,
KOSDAQ::054930,054930,KOSDAQ,KR7054930003,,BBG000JJFJ63,,,OpenFIGI,,
KOSDAQ::054940,054940,KOSDAQ,KR7054940002,,BBG000BJ0VV2,,,OpenFIGI,,
KOSDAQ::054950,054950,KOSDAQ,KR7054950001,,BBG000P7V1R0,,,OpenFIGI,,
KRX::055490,055490,KRX,KR7055490007,,BBG003DDWXH4,,,OpenFIGI,,
KRX::055550,055550,KRX,KR7055550008,,BBG000K7N844,,,OpenFIGI,,
KOSDAQ::056080,056080,KOSDAQ,KR7056080005,,BBG000C2J2M2,,,OpenFIGI,,
KOSDAQ::056190,056190,KOSDAQ,KR7056190002,,BBG000L6W3J0,,,OpenFIGI,,
KOSDAQ::056360,056360,KOSDAQ,KR7056360001,,BBG000C3MMV2,,,OpenFIGI,,
KOSDAQ::056700,056700,KOSDAQ,KR7056700008,,BBG000L6VSG9,,,OpenFIGI,,
KOSDAQ::056730,056730,KOSDAQ,KR7056730005,,BBG000FMHZ08,,,OpenFIGI,,
KOSDAQ::057030,057030,KOSDAQ,KR7057030009,,BBG000PGJ327,,,OpenFIGI,,
KRX::057050,057050,KRX,KR7057050007,,BBG000C3VY82,,,OpenFIGI,,
KOSDAQ::057540,057540,KOSDAQ,KR7057540007,,BBG000RHFPG3,,,OpenFIGI,,
KOSDAQ::057680,057680,KOSDAQ,KR7057680001,,BBG000MZ83J2,,,OpenFIGI,,
KOSDAQ::058110,058110,KOSDAQ,KR7058110008,,BBG00BDF4BJ8,,,OpenFIGI,,
KOSDAQ::058400,058400,KOSDAQ,KR7058400003,,BBG0016VZDN0,,,OpenFIGI,,
KRX::058430,058430,KRX,KR7058430000,,BBG000CZ77Q7,,,OpenFIGI,,
KOSDAQ::058470,058470,KOSDAQ,KR7058470006,,BBG000L56X78,,,OpenFIGI,,
KOSDAQ::058610,058610,KOSDAQ,KR7058610007,,BBG000N8NHX7,,,OpenFIGI,,
KOSDAQ::058630,058630,KOSDAQ,KR7058630005,,BBG000KF8923,,,OpenFIGI,,
KRX::058650,058650,KRX,KR7058650003,,BBG000JZ1TW1,,,OpenFIGI,,
KRX::058730,058730,KRX,KR7058730003,,BBG000L85N57,,,OpenFIGI,,
KOSDAQ::058820,058820,KOSDAQ,KR7058820002,,BBG000DB55N8,,,OpenFIGI,,
KRX::058850,058850,KRX,KR7058850009,,BBG0014Q0FC8,,,OpenFIGI,,
KRX::058860,058860,KRX,KR7058860008,,BBG00193L2C0,,,OpenFIGI,,
KOSDAQ::058970,058970,KOSDAQ,KR7058970005,,BBG00CSHX767,,,OpenFIGI,,
KOSDAQ::059090,059090,KOSDAQ,KR7059090001,,BBG000JJHN17,,,OpenFIGI,,
KOSDAQ::059100,059100,KOSDAQ,KR7059100008,,BBG000DX3ZY4,,,OpenFIGI,,
KOSDAQ::059120,059120,KOSDAQ,KR7059120006,,BBG004RKMYQ0,,,OpenFIGI,,
KOSDAQ::059210,059210,KOSDAQ,KR7059210005,,BBG000C2G753,,,OpenFIGI,,
KOSDAQ::059270,059270,KOSDAQ,KR7059270009,,BBG00ZDMD683,,,OpenFIGI,,
FSX::05EA,05EA,FSX,CA95640X1033,,,,,,,
FSX::05T,05T,FSX,GB00BYYV0629,,,,,,,
FSX::05Y,05Y,FSX,NL00150002Q7,,,,,,,
KOSDAQ::060150,060150,KOSDAQ,KR7060150000,,BBG000MZ7YV1,,,OpenFIGI,,
KOSDAQ::060230,060230,KOSDAQ,KR7060230000,,BBG000MZ6SP2,,,OpenFIGI,,
KOSDAQ::060250,060250,KOSDAQ,KR7060250008,,BBG000FMK6C5,,,OpenFIGI,,
KOSDAQ::060260,060260,KOSDAQ,KR7060260007,,BBG000LKKTM1,,,OpenFIGI,,
KOSDAQ::060280,060280,KOSDAQ,KR7060280005,,BBG000N8N572,,,OpenFIGI,,
HKEX::06030,06030,HKEX,CNE1000016V2,,BBG001MM1RL0,,,OpenFIGI,,
HKEX::06031,06031,HKEX,CNE1000075S4,,BBG001DHF8W6,,,OpenFIGI,,
KOSDAQ::060310,060310,KOSDAQ,KR7060310000,,BBG000BL3SL2,,,OpenFIGI,,
HKEX::06033,06033,HKEX,KYG8741M1197,,BBG006KC7HR3,,,OpenFIGI,,
HKEX::06036,06036,HKEX,KYG047181055,,BBG00K6F1KS9,,,OpenFIGI,,
KOSDAQ::060370,060370,KOSDAQ,KR7060370004,,BBG000LKKS70,,,OpenFIGI,,
HKEX::06038,06038,HKEX,KYG345141025,,BBG00GST7SM7,,,OpenFIGI,,
KOSDAQ::060380,060380,KOSDAQ,KR7060380003,,BBG000LKKBW9,,,OpenFIGI,,
KOSDAQ::060480,060480,KOSDAQ,KR7060480001,,BBG000GCCWR2,,,OpenFIGI,,
HKEX::06049,06049,HKEX,CNE100003PV3,,BBG00R0JFTY1,,,OpenFIGI,,
KOSDAQ::060540,060540,KOSDAQ,KR7060540002,,BBG000BJ64N5,,,OpenFIGI,,
HKEX::06055,06055,HKEX,HK0000503208,,BBG00P97J561,,,OpenFIGI,,
KOSDAQ::060560,060560,KOSDAQ,KR7060560000,,BBG000N8NF52,,,OpenFIGI,,
KOSDAQ::060570,060570,KOSDAQ,KR7060570009,,BBG000CRSC18,,,OpenFIGI,,
HKEX::06058,06058,HKEX,KYG212101029,,BBG00DY41Z79,,,OpenFIGI,,
KOSDAQ::060590,060590,KOSDAQ,KR7060590007,,BBG000LKKMM6,,,OpenFIGI,,
HKEX::06060,06060,HKEX,CNE100002QY7,,BBG00HP95GP7,,,OpenFIGI,,
HKEX::06063,06063,HKEX,KYG5656N1088,,BBG00SXF28V4,,,OpenFIGI,,
HKEX::06066,06066,HKEX,CNE100002B89,,,,,,,
HKEX::06068,06068,HKEX,KYG972281037,,BBG00FQY9B63,,,OpenFIGI,,
HKEX::06069,06069,HKEX,KYG8116R1074,,BBG00H1FPXP0,,,OpenFIGI,,
KOSDAQ::060720,060720,KOSDAQ,KR7060720000,,BBG000MR2GL4,,,OpenFIGI,,
HKEX::06078,06078,HKEX,KYG4712E1035,,BBG00VHVKH59,,2549001Z9KHQTRR29237,OpenFIGI,,GLEIF
HKEX::06080,06080,HKEX,KYG970471077,,BBG00HVQ6Q79,,,OpenFIGI,,
HKEX::06082,06082,HKEX,CNE100007DD8,,BBG01Z7D43S4,,,OpenFIGI,,
HKEX::06083,06083,HKEX,KYG9774T1040,,BBG00BR4R3Y4,,,OpenFIGI,,
KOSDAQ::060850,060850,KOSDAQ,KR7060850005,,BBG00VW96152,,,OpenFIGI,,
HKEX::06086,06086,HKEX,KYG3314S1066,,BBG01N880H40,,,OpenFIGI,,
HKEX::06088,06088,HKEX,KYG3R83K1037,,BBG00GZQKW96,,3003001IDFNIKMGLFJ67,OpenFIGI,,GLEIF
HKEX::06090,06090,HKEX,KYG1736B1077,,BBG01X9RWR02,,,OpenFIGI,,
KOSDAQ::060900,060900,KOSDAQ,KR7060900008,,BBG000BSY775,,,OpenFIGI,,
HKEX::06093,06093,HKEX,KYG4420L1005,,BBG00PKSNGK7,,,OpenFIGI,,
HKEX::06098,06098,HKEX,KYG2453A1085,,BBG00L3B3R02,,,OpenFIGI,,
KRX::060980,060980,KRX,KR7060980000,,BBG000QRJQF7,,,OpenFIGI,,
HKEX::06099,06099,HKEX,CNE1000029Z6,,BBG00DX062M9,,,OpenFIGI,,
FSX::061,061,FSX,CA25609L1058,,,,,,,
HKEX::06100,06100,HKEX,KYG8919T1022,,BBG00L4WDJB0,,30030027GU9V3OLVUK70,OpenFIGI,,GLEIF
KOSDAQ::061040,061040,KOSDAQ,KR7061040002,,BBG000MN95D9,,,OpenFIGI,,
HKEX::06108,06108,HKEX,BMG647461372,,BBG005CW1N39,,,OpenFIGI,,
HKEX::06110,06110,HKEX,KYG8924B1041,,BBG00Q6W9WV1,,,OpenFIGI,,
HKEX::06113,06113,HKEX,KYG9350R1002,,BBG00H0MHXH4,,,OpenFIGI,,
HKEX::06117,06117,HKEX,CNE100003KK7,,BBG00PBD9YM5,,,OpenFIGI,,
HKEX::06118,06118,HKEX,KYG0632L1023,,BBG007FFXJB4,,,OpenFIGI,,
HKEX::06119,06119,HKEX,KYG888051094,,BBG00KY0WDZ5,,,OpenFIGI,,
HKEX::06123,06123,HKEX,KYG9877D1051,,BBG006R3SP59,,,OpenFIGI,,
KOSDAQ::061250,061250,KOSDAQ,KR7061250007,,BBG000MMJYN6,,,OpenFIGI,,
HKEX::06127,06127,HKEX,CNE100004BP3,,BBG00Z3SLZQ8,,,OpenFIGI,,
HKEX::06128,06128,HKEX,KYG4066M1151,,BBG006MM7657,,,OpenFIGI,,
HKEX::06133,06133,HKEX,KYG9381Y1089,,BBG009DTLJ34,,,OpenFIGI,,
HKEX::06136,06136,HKEX,KYG521541048,,BBG006NVG1Z4,,529900P3726G9G3IL454,OpenFIGI,,GLEIF
HKEX::06138,06138,HKEX,CNE100001SB3,,BBG0064VJ8C2,,,OpenFIGI,,
HKEX::06158,06158,HKEX,KYG9897E1098,,BBG00JM9ZR97,,,OpenFIGI,,
HKEX::06160,06160,HKEX,CH1391448177,,BBG00LLCFBZ4,,,OpenFIGI,,
HKEX::06162,06162,HKEX,KYG844001035,,BBG00MYZ1BL7,,,OpenFIGI,,
HKEX::06163,06163,HKEX,KYG378791068,,BBG00F5CBZQ6,,,OpenFIGI,,
HKEX::06166,06166,HKEX,CNE1000075T2,,BBG01Y1L6GF8,,,OpenFIGI,,
HKEX::06168,06168,HKEX,CNE100006Z38,,BBG01VLCLK84,,,OpenFIGI,,
HKEX::06169,06169,HKEX,KYG2120K1094,,BBG00FY21GJ7,,,OpenFIGI,,
HKEX::06178,06178,HKEX,CNE1000029M4,,BBG00D60P6V9,,,OpenFIGI,,
HKEX::06181,06181,HKEX,CNE100006JG0,,BBG01NFX0V64,,,OpenFIGI,,
HKEX::06182,06182,HKEX,KYG9143C1050,,BBG00JMZKVG8,,,OpenFIGI,,
HKEX::06185,06185,HKEX,CNE100003F01,,BBG00NN6QG15,,,OpenFIGI,,
HKEX::06186,06186,HKEX,KYG2121Q1055,,BBG00QPY7B08,,,OpenFIGI,,
HKEX::06188,06188,HKEX,CNE100001ST5,,BBG006Q1LHF8,,,OpenFIGI,,
HKEX::06189,06189,HKEX,CNE100002B71,,BBG00F9WB5Y5,,,OpenFIGI,,
HKEX::06190,06190,HKEX,CNE1000031G2,,BBG00L95TQ30,,,OpenFIGI,,
HKEX::06193,06193,HKEX,KYG8661H1083,,BBG00R0ZDDM5,,,OpenFIGI,,
HKEX::06196,06196,HKEX,CNE1000023P0,,BBG00BN69ZX3,,,OpenFIGI,,
KOSDAQ::061970,061970,KOSDAQ,KR7061970000,,BBG001BCS6W9,,,OpenFIGI,,
HKEX::06198,06198,HKEX,CNE100001SG2,,BBG006K9FYT2,,,OpenFIGI,,
HKEX::06199,06199,HKEX,CNE100003PT7,,BBG00R3PQTG2,,,OpenFIGI,,
KRX::062040,062040,KRX,KR7062040001,062040,BBG001WT5DH6,,,OpenFIGI,,
HKEX::06288,06288,HKEX,US31188H2004,,BBG00609DD12,,,OpenFIGI,,
KOSDAQ::062970,062970,KOSDAQ,KR7062970009,,BBG00QKVFN22,,,OpenFIGI,,
KOSDAQ::063080,063080,KOSDAQ,KR7063080006,,BBG000N017M2,,,OpenFIGI,,
KRX::063160,063160,KRX,KR7063160006,,BBG000LDW9D8,,,OpenFIGI,,
KOSDAQ::063170,063170,KOSDAQ,KR7063170005,,BBG000BV96L2,,,OpenFIGI,,
KOSDAQ::063440,063440,KOSDAQ,KR7063440002,,BBG000MZ6FB5,,,OpenFIGI,,
KOSDAQ::063570,063570,KOSDAQ,KR7063570006,,BBG000L1ZS76,,,OpenFIGI,,
KOSDAQ::063760,063760,KOSDAQ,KR7063760003,,BBG008KWGWN6,,,OpenFIGI,,
KOSDAQ::064240,064240,KOSDAQ,KR7064240005,,BBG000PMFPV7,,,OpenFIGI,,
KOSDAQ::064260,064260,KOSDAQ,KR7064260003,,BBG000PTY037,,,OpenFIGI,,
KOSDAQ::064290,064290,KOSDAQ,KR7064290000,,BBG0019LTG13,,,OpenFIGI,,
KRX::064350,064350,KRX,KR7064350002,,BBG000D20Z75,,,OpenFIGI,,
KRX::064400,064400,KRX,KR7064400005,,BBG000S84792,,,OpenFIGI,,
KOSDAQ::064480,064480,KOSDAQ,KR7064480007,,BBG000DLJ8T9,,,OpenFIGI,,
KOSDAQ::064550,064550,KOSDAQ,KR7064550007,,BBG000KC4GH2,,,OpenFIGI,,
KOSDAQ::064760,064760,KOSDAQ,KR7064760002,,BBG000PXW0F7,,,OpenFIGI,,
KOSDAQ::064800,064800,KOSDAQ,KR7064800006,,BBG000NH30Z4,,,OpenFIGI,,
KOSDAQ::064820,064820,KOSDAQ,KR7064820004,,BBG000R5L2N5,,,OpenFIGI,,
KOSDAQ::064850,064850,KOSDAQ,KR7064850001,,BBG000PTMBV5,,,OpenFIGI,,
KRX::064960,064960,KRX,KR7064960008,,BBG000BL5SP6,,,OpenFIGI,,
KOSDAQ::065060,065060,KOSDAQ,KR7065060006,,BBG000MN97X3,,,OpenFIGI,,
KOSDAQ::065130,065130,KOSDAQ,KR7065130007,,BBG000PM8WH6,,,OpenFIGI,,
KOSDAQ::065170,065170,KOSDAQ,KR7065170003,,BBG000PLBK62,,,OpenFIGI,,
KOSDAQ::065350,065350,KOSDAQ,KR7065350001,,BBG000KYRPT6,,,OpenFIGI,,
KOSDAQ::065370,065370,KOSDAQ,KR7065370009,,BBG00KG2Q273,,,OpenFIGI,,
KOSDAQ::065440,065440,KOSDAQ,KR7065440000,,BBG000PM8R05,,,OpenFIGI,,
KOSDAQ::065450,065450,KOSDAQ,KR7065450009,,BBG000PM94P8,,,OpenFIGI,,
KOSDAQ::065500,065500,KOSDAQ,KR7065500001,,BBG000NZRN33,,,OpenFIGI,,
KOSDAQ::065510,065510,KOSDAQ,KR7065510000,,BBG000BYGLM4,,,OpenFIGI,,
KOSDAQ::065530,065530,KOSDAQ,KR7065530008,,BBG000MZ6NM6,,,OpenFIGI,,
KOSDAQ::065570,065570,KOSDAQ,KR7065570004,,,,,,,
KOSDAQ::065650,065650,KOSDAQ,KR7065650004,,BBG000MSGH35,,,OpenFIGI,,
KOSDAQ::065660,065660,KOSDAQ,KR7065660003,,BBG00BDR7X74,,,OpenFIGI,,
KOSDAQ::065680,065680,KOSDAQ,KR7065680001,,BBG000CRS9Y9,,,OpenFIGI,,
KOSDAQ::065690,065690,KOSDAQ,KR7065690000,,BBG000MZ9DH1,,,OpenFIGI,,
KOSDAQ::065710,065710,KOSDAQ,KR7065710006,,BBG000N8PPS3,,,OpenFIGI,,
KOSDAQ::065770,065770,KOSDAQ,KR7065770000,,BBG000GM3J71,,,OpenFIGI,,
KOSDAQ::065950,065950,KOSDAQ,KR7065950008,,BBG000MVF1L4,,,OpenFIGI,,
HKEX::06600,06600,HKEX,CNE100007DF3,,BBG01Z363N55,,,OpenFIGI,,
HKEX::06601,06601,HKEX,KYG2072S1003,,BBG00ZGHZ491,,,OpenFIGI,,
HKEX::06603,06603,HKEX,SGXZ26193953,,BBG01VPPGR82,,,OpenFIGI,,
HKEX::06608,06608,HKEX,KYG0705A1085,,BBG00ZNW3N75,,655600R1JGW8TTPKVN84,OpenFIGI,,GLEIF
HKEX::06609,06609,HKEX,CNE100004MN5,,BBG01231S8S0,,,OpenFIGI,,
HKEX::06610,06610,HKEX,KYG3670B1196,,BBG019VT59Y9,,,OpenFIGI,,
HKEX::06611,06611,HKEX,KYG7823E1026,,BBG011MQ0ZM2,,,OpenFIGI,,
HKEX::06613,06613,HKEX,CNE1000070N6,,BBG01VVF8D23,,,OpenFIGI,,
KOSDAQ::066130,066130,KOSDAQ,KR7066130006,,BBG000PM9C16,,,OpenFIGI,,
HKEX::06616,06616,HKEX,KYG392AS1011,,BBG011MQ0TY3,,,OpenFIGI,,
HKEX::06618,06618,HKEX,KYG5074A1004,,BBG00Y6QRNM7,,254900OM3MAXYK8PCC84,OpenFIGI,,GLEIF
HKEX::06622,06622,HKEX,KYG989M51017,,BBG010498PX4,,,OpenFIGI,,
HKEX::06623,06623,HKEX,KYG5700Y2097,,BBG01G68Q7N0,,,OpenFIGI,,
HKEX::06626,06626,HKEX,HK0000746575,,BBG0118T2NL8,,,OpenFIGI,,
HKEX::06628,06628,HKEX,KYG9005B1041,,BBG012J3LDF9,,,OpenFIGI,,
