listing_key,ticker,exchange,name,fd_symbol,fd_name,fd_isin,official_ticker,official_name,official_isin,official_source_key,official_sector,official_reference_asset_type,reference_asset_type_conflict,local_same_isin_any_venue,local_same_isin_venues,openfigi_query_type,openfigi_query_value,openfigi_common_stock_match_count,openfigi_common_stock_figis,openfigi_common_stock_names,openfigi_common_stock_exchange_codes,openfigi_security_types,openfigi_match_status,apply_action,reason,stock_sector_action,isin_action
BSE_IN::SHAILY,SHAILY,BSE_IN,Shaily Engineering Plastics Ltd,SHAILY.BO,Shaily Engineering Plastics Limited,,SHAILY,Shaily Engineering Plastics Ltd,INE151G01028,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE151G01028,3,BBG000D2MF39|BBG000D2MFK0|BBG000D2MGG3,SHAILY ENGINEERING PLASTICS|SHAILY ENGINEERING PLASTICS|SHAILY ENGINEERING PLASTICS,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SHILCTECH,SHILCTECH,BSE_IN,Shilchar Technologies Ltd,SHILCTECH.BO,Shilchar Technologies Limited,,SHILCTECH,Shilchar Technologies Ltd,INE024F01011,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE024F01011,3,BBG000FRRKD5|BBG000FRRLL4|BBG000FRRMM1,SHILCHAR TECHNOLOGIES LTD|SHILCHAR TECHNOLOGIES LTD|SHILCHAR TECHNOLOGIES LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SIKA,SIKA,BSE_IN,Sika Interplant Systems Ltd,SIKA.BO,Sika Interplant Systems Limited,,SIKA,Sika Interplant Systems Ltd,INE438E01032,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE438E01032,3,BBG000D72MD4|BBG000D72MK6|BBG000D72NB4,SIKA INTERPLANT SYSTEMS LTD|SIKA INTERPLANT SYSTEMS LTD|SIKA INTERPLANT SYSTEMS LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SINCLAIR,SINCLAIR,BSE_IN,Sinclairs Hotels Ltd-$,SINCLAIR.BO,Sinclairs Hotels Limited,,SINCLAIR,Sinclairs Hotels Ltd-$,INE985A01022,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE985A01022,3,BBG000CZX430|BBG000CZX4D9|BBG000CZX6C5,SINCLAIRS HOTELS LTD|SINCLAIRS HOTELS LTD|SINCLAIRS HOTELS LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SKIL,SKIL,BSE_IN,SKIL Infrastructure Ltd,SKIL.BO,SKIL Infrastructure Limited,,SKIL,SKIL Infrastructure Ltd,INE429F01012,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE429F01012,4,BBG000JR2YG5|BBG000JR2YK0|BBG000JR2ZG2|BBG003NW7LX7,SKIL INFRASTRUCTURE LTD|SKIL INFRASTRUCTURE LTD|SKIL INFRASTRUCTURE LTD|SKIL INFRASTRUCTURE LTD,IB|IG|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SNL,SNL,BSE_IN,SNL Bearings Ltd,SNL.BO,SNL Bearings Limited,,SNL,SNL Bearings Ltd,INE568F01017,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE568F01017,2,BBG000D6ZZC2|BBG000D71141,SNL BEARINGS LTD|SNL BEARINGS LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::STL,STL,BSE_IN,Shreeji Translogistics Ltd,STL.BO,Shreeji Translogistics Limited,,STL,Shreeji Translogistics Ltd,INE402Y01028,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE402Y01028,2,BBG005YQL250|BBG00HW2XLX3,SHREEJI TRANSLOGISTICS LTD|SHREEJI TRANSLOGISTICS LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::SUPER,SUPER,BSE_IN,Super Sales India Ltd-$,SUPER.BO,Super Sales India Limited,,SUPER,Super Sales India Ltd-$,INE091C01017,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE091C01017,3,BBG000D0KWH3|BBG000D0LYV2|BBG003NVXZH7,SUPER SALES INDIA LTD|SUPER SALES INDIA LTD|SUPER SALES INDIA LTD,IB|IG|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::THEMISMED,THEMISMED,BSE_IN,Themis Medicare Ltd,THEMISMED.BO,Themis Medicare Limited,,THEMISMED,Themis Medicare Ltd,INE083B01024,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE083B01024,4,BBG000F7VBR9|BBG000F7VC88|BBG000F7VD86|BBG003NW0GB9,THEMIS MEDICARE LTD|THEMIS MEDICARE LTD|THEMIS MEDICARE LTD|THEMIS MEDICARE LTD,IB|IG|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::TIGERLOGS,TIGERLOGS,BSE_IN,Tiger Logistics (India) Ltd,TIGERLOGS.BO,Tiger Logistics (India) Limited,,TIGERLOGS,Tiger Logistics (India) Ltd,INE906O01029,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE906O01029,3,BBG0056KLPH0|BBG0056KLPK6|BBG0056KLPM4,TIGER LOGISTICS INDIA LTD|TIGER LOGISTICS INDIA LTD|TIGER LOGISTICS INDIA LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::TNTELE,TNTELE,BSE_IN,Tamilnadu Telecommunications Ltd,TNTELE.BO,Tamilnadu Telecommunications Limited,,TNTELE,Tamilnadu Telecommunications Ltd,INE141D01018,bse_india_scrips,,Stock,false,true,NSE_IN:TNTELE:Stock,ID_ISIN,INE141D01018,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,use_official_reference
BSE_IN::TRL,TRL,BSE_IN,Taylormade Renewables Ltd,TRL.BO,Taylormade Renewables Limited,,TRL,Taylormade Renewables Ltd,INE459Z01017,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE459Z01017,2,BBG00KDQ4GH5|BBG00KDQ4GJ3,TAYLORMADE RENEWABLES LTD|TAYLORMADE RENEWABLES LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::VCU,VCU,BSE_IN,VCU Data Management Ltd,VCU.BO,VCU Data Management Limited,,VCU,VCU Data Management Ltd,INE962O01014,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE962O01014,2,BBG005C9F6V1|BBG005C9F6Y8,VCU DATA MANAGEMENT LIMITED|VCU DATA MANAGEMENT LIMITED,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::VIRINCHI,VIRINCHI,BSE_IN,Virinchi Ltd,VIRINCHI.BO,Virinchi Limited,,VIRINCHI,Virinchi Ltd,INE539B01017,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE539B01017,3,BBG000DCD628|BBG000DCD6L7|BBG000DCF8L1,VIRINCHI LTD|VIRINCHI LTD|VIRINCHI LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::VMS,VMS,BSE_IN,VMS Industries Ltd,VMS.BO,VMS Industries Limited,,VMS,VMS Industries Ltd,INE932K01015,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE932K01015,2,BBG000BBS350|BBG000BBS3P8,VMS INDUSTRIES LTD|VMS INDUSTRIES LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::VRL,VRL,BSE_IN,Vasundhara Rasayans Ltd,VRL.BO,Vasundhara Rasayans Limited,,VRL,Vasundhara Rasayans Ltd,INE406F01010,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE406F01010,2,BBG001HSFS27|BBG0073GBV31,VASUNDHARA RASAYANS LTD|VASUNDHARA RASAYANS LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::WAA,WAA,BSE_IN,Waa Solar Ltd,WAA.BO,Waa Solar Limited,,WAA,Waa Solar Ltd,INE799N01012,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE799N01012,2,BBG00KHST4M1|BBG00L4H6BB8,WAA SOLAR LTD|WAA SOLAR LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::XTGLOBAL,XTGLOBAL,BSE_IN,Xtglobal Infotech Ltd,XTGLOBAL.BO,XTGLOBAL INFOTECH LIMITED,,XTGLOBAL,Xtglobal Infotech Ltd,INE547B01028,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE547B01028,3,BBG000BRV075|BBG000BRV0F6|BBG000BRV1J0,XTGLOBAL LTD|XTGLOBAL LTD|XTGLOBAL LTD,IB|IN|IS,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
BSE_IN::YUG,YUG,BSE_IN,Yug Decor Ltd,YUG.BO,Yug Decor Limited,,YUG,Yug Decor Ltd,INE796W01019,bse_india_scrips,,Stock,false,false,,ID_ISIN,INE796W01019,2,BBG00GSMTFP3|BBG00GSMTFQ2,YUG DECOR LTD|YUG DECOR LTD,IB|IN,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
Bursa::0056,0056,Bursa,NCT ALLIANCE BERHAD,0056.KL,NCT Alliance Berhad,,0056,NCT ALLIANCE BERHAD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,0056,0,,,,,no_common_stock,blocked_openfigi_no_common_stock,OpenFIGI returned no Common Stock result for the query.,use_official_reference,leave_blank_until_official_identifier
Bursa::1538,1538,Bursa,SYMPHONY LIFE BERHAD,1538.KL,Symphony Life Berhad,,1538,SYMPHONY LIFE BERHAD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,1538,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::1589,1589,Bursa,ISKANDAR WATERFRONT CITY BERHAD,1589.KL,Iskandar Waterfront City Berhad,,1589,ISKANDAR WATERFRONT CITY BERHAD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,1589,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2038,2038,Bursa,NEGRI SEMBILAN OIL PALMS BHD,2038.KL,Negri Sembilan Oil Palms Berhad,,2038,NEGRI SEMBILAN OIL PALMS BHD,,bursa_closing_prices,Consumer Staples,Stock,false,false,,TICKER,2038,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2186,2186,Bursa,KUCHAI DEVELOPMENT BHD,2186.KL,Kuchai Development Bhd,,2186,KUCHAI DEVELOPMENT BHD,,bursa_closing_prices,Financials,Stock,false,false,,TICKER,2186,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2429,2429,Bursa,TANCO HOLDINGS BHD,2429.KL,Tanco Holdings Bhd,,2429,TANCO HOLDINGS BHD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,2429,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2488,2488,Bursa,ALLIANCE BANK MALAYSIA BERHAD,2488.KL,Alliance Bank Malaysia Berhad,,2488,ALLIANCE BANK MALAYSIA BERHAD,,bursa_closing_prices,Financials,Stock,false,false,,TICKER,2488,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2542,2542,Bursa,RIVERVIEW RUBBER ESTATES BHD,2542.KL,Riverview Rubber Estates Berhad,,2542,RIVERVIEW RUBBER ESTATES BHD,,bursa_closing_prices,Consumer Staples,Stock,false,false,,TICKER,2542,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2755,2755,Bursa,FCW HOLDINGS BHD,2755.KL,FCW Holdings Bhd,,2755,FCW HOLDINGS BHD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,2755,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::2836,2836,Bursa,CARLSBERG BREWERY MALAYSIA BHD,2836.KL,Carlsberg Brewery Malaysia Bhd,,2836,CARLSBERG BREWERY MALAYSIA BHD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,2836,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3026,3026,Bursa,DUTCH LADY MILK INDUSTRIES BHD,3026.KL,Dutch Lady Milk Industries Bhd,,3026,DUTCH LADY MILK INDUSTRIES BHD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,3026,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3042,3042,Bursa,PETRON MALAYSIA REFINING & MARKETING BERHAD,3042.KL,Petron Malaysia Refining & Marketing Bhd,,3042,PETRON MALAYSIA REFINING & MARKETING BERHAD,,bursa_closing_prices,Energy,Stock,false,false,,TICKER,3042,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3158,3158,Bursa,YNH PROPERTY BHD,3158.KL,YNH Property Bhd,,3158,YNH PROPERTY BHD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,3158,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3441,3441,Bursa,JOHAN HOLDINGS BHD,3441.KL,Johan Holdings Bhd,,3441,JOHAN HOLDINGS BHD,,bursa_closing_prices,Financials,Stock,false,false,,TICKER,3441,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3557,3557,Bursa,ECOFIRST CONSOLIDATED BHD,3557.KL,Ecofirst Consolidated Bhd,,3557,ECOFIRST CONSOLIDATED BHD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,3557,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::3689,3689,Bursa,FRASER & NEAVE HOLDINGS BHD,3689.KL,Fraser & Neave Holdings Bhd,,3689,FRASER & NEAVE HOLDINGS BHD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,3689,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::4936,4936,Bursa,MALPAC HOLDINGS BHD,4936.KL,Malpac Holdings Bhd,,4936,MALPAC HOLDINGS BHD,,bursa_closing_prices,Consumer Staples,Stock,false,false,,TICKER,4936,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5009,5009,Bursa,WHITE HORSE BHD,5009.KL,White Horse Bhd,,5009,WHITE HORSE BHD,,bursa_closing_prices,Industrials,Stock,false,false,,TICKER,5009,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5011,5011,Bursa,MESINIAGA BHD,5011.KL,Mesiniaga Bhd,,5011,MESINIAGA BHD,,bursa_closing_prices,Information Technology,Stock,false,false,,TICKER,5011,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5014,5014,Bursa,MALAYSIA AIRPORTS HOLDINGS BHD,5014.KL,Malaysia Airports Holdings Bhd,,5014,MALAYSIA AIRPORTS HOLDINGS BHD,,bursa_closing_prices,Industrials,Stock,false,false,,TICKER,5014,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5016,5016,Bursa,WARISAN TC HOLDINGS BHD,5016.KL,Warisan TC Holdings Bhd,,5016,WARISAN TC HOLDINGS BHD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,5016,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5082,5082,Bursa,ANNUM BERHAD,5082.KL,Annum Berhad,,5082,ANNUM BERHAD,,bursa_closing_prices,Industrials,Stock,false,false,,TICKER,5082,0,,,,,no_common_stock,blocked_openfigi_no_common_stock,OpenFIGI returned no Common Stock result for the query.,use_official_reference,leave_blank_until_official_identifier
Bursa::5170,5170,Bursa,SARAWAK CABLE BERHAD,5170.KL,Sarawak Cable Berhad,,5170,SARAWAK CABLE BERHAD,,bursa_closing_prices,Industrials,Stock,false,false,,TICKER,5170,0,,,,,no_common_stock,blocked_openfigi_no_common_stock,OpenFIGI returned no Common Stock result for the query.,use_official_reference,leave_blank_until_official_identifier
Bursa::5175,5175,Bursa,IVORY PROPERTIES GROUP BERHAD,5175.KL,Ivory Properties Group Berhad,,5175,IVORY PROPERTIES GROUP BERHAD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,5175,0,,,,,no_common_stock,blocked_openfigi_no_common_stock,OpenFIGI returned no Common Stock result for the query.,use_official_reference,leave_blank_until_official_identifier
Bursa::5213,5213,Bursa,SENTORIA GROUP BERHAD,5213.KL,Sentoria Group Berhad,,5213,SENTORIA GROUP BERHAD,,bursa_closing_prices,Real Estate,Stock,false,false,,TICKER,5213,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5220,5220,Bursa,GLOBALTEC FORMATION BERHAD,5220.KL,Globaltec Formation Berhad,,5220,GLOBALTEC FORMATION BERHAD,,bursa_closing_prices,Industrials,Stock,false,false,,TICKER,5220,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5222,5222,Bursa,FGV HOLDINGS BERHAD,5222.KL,FGV Holdings Berhad,,5222,FGV HOLDINGS BERHAD,,bursa_closing_prices,Consumer Staples,Stock,false,false,,TICKER,5222,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5225,5225,Bursa,IHH HEALTHCARE BERHAD,5225.KL,IHH Healthcare Berhad,,5225,IHH HEALTHCARE BERHAD,,bursa_closing_prices,Health Care,Stock,false,false,,TICKER,5225,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5228,5228,Bursa,ELK-DESA RESOURCES BERHAD,5228.KL,ELK-Desa Resources Berhad,,5228,ELK-DESA RESOURCES BERHAD,,bursa_closing_prices,Financials,Stock,false,false,,TICKER,5228,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5230,5230,Bursa,TUNE PROTECT GROUP BERHAD,5230.KL,Tune Protect Group Berhad,,5230,TUNE PROTECT GROUP BERHAD,,bursa_closing_prices,Financials,Stock,false,false,,TICKER,5230,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
Bursa::5248,5248,Bursa,BERMAZ AUTO BERHAD,5248.KL,Bermaz Auto Berhad,,5248,BERMAZ AUTO BERHAD,,bursa_closing_prices,Consumer Discretionary,Stock,false,false,,TICKER,5248,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
