listing_key,action,ticker,exchange,asset_type,isin,old_name,new_name,source_key,reference_scope,source_url,observation_id,evidence_status
LSE::LEED,proposed,LEED,LSE,ETF,JE00B2QY0436,WisdomTree Lead,WISDOMTREE COMMODITY SECURITIES LTD WISDOMTREE LEAD,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d0323ae0b2bcca0ab9aefe8f,active_official_exact_listing_isin_name
LSE::LEMV,proposed,LEMV,LSE,ETF,LU0599612842,Ossiam Europe ESG Machine Learning ETF UCITS 1C (EUR),OSSIAM LUX OSSIAM ISTOXX EURP MIN VAR NR ETF (GBP),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,441182bed571d870151e5010,active_official_exact_listing_isin_name
LSE::LQGH,proposed,LQGH,LSE,ETF,IE00BDFK3736,iShares $ Corp Bond UCITS ETF,ISHARES PLC ISH $ CORP BOND ETF GBP-H D,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,dbfcd3c7ba9bfbcb93bdfb81,active_official_exact_listing_isin_name
LSE::LUSC,proposed,LUSC,LSE,ETF,IE00BZ0G8860,SPDR Barclays 10+ U.S. Corporate Bond UCITS,SSGA SPDR ETFS EUROPE I PLC SS SPDR BLOOM 10+ US CORP BD UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,32dad87849354e130aca54df,active_official_exact_listing_isin_name
LSE::LUTR,proposed,LUTR,LSE,ETF,IE00BYSZ5V04,SPDR Barclays 10+ U.S. Treasury Bond UCITS,SSGA SPDR ETFS EUROPE I PLC SS SPDR BLOOM 10+ US TRSY BD UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d5689b86525c5960e1e657dc,active_official_exact_listing_isin_name
LSE::LUXG,proposed,LUXG,LSE,ETF,LU1681048713,Amundi S&P Global Luxury UCITS,AMUNDI INDEX SOLUTIONS AMUNDI GLOBAL LUXURY UCITS ETF USD ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,b923a86923b543da9fe5ee9e,active_official_exact_listing_isin_name
LSE::LUXU,proposed,LUXU,LSE,ETF,LU1681048713,Amundi S&P Global Luxury UCITS,AMUNDI INDEX SOLUTIONS AMUNDI GLOBAL LUXURY UCITS ETF USD ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,2aaa6487e72c1ed68625f9c4,active_official_exact_listing_isin_name
LSE::MLPQ,proposed,MLPQ,LSE,ETF,IE00B94ZB998,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF,INVESCO MARKETS PLC INVESCO MORN* US ENERGY INFRA MLP ETF A,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,ff9751a9e4e43a640c6646c1,active_official_exact_listing_isin_name
LSE::MLPS,proposed,MLPS,LSE,ETF,IE00B94ZB998,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF,INVESCO MARKETS PLC INVESCO MORN* US ENRGY INFRA MLP ETF A,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,4ab83058d4fe151510b0c012,active_official_exact_listing_isin_name
LSE::MRV,proposed,MRV,LSE,Stock,GB00B641BB82,Amati AIM VCT plc,MAVEN RENOVAR VCT PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,94080386c3a47b6ac55d647b,active_official_exact_listing_isin_name
LSE::MSF1,proposed,MSF1,LSE,ETF,XS2337100320,LS 1x Microsoft Tracker ETP Securities,LEVERAGE SHARES PUBLIC LIMITED CO. 1X MSFT,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,69b1f13f9b14bf0fcc1e75e0,active_official_exact_listing_isin_name
LSE::MSFT,proposed,MSFT,LSE,ETF,XS2337100320,LS 1x Microsoft Tracker ETP Securities,LEVERAGE SHARES PUBLIC LIMITED CO. 1X MSFT,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,aa8f073386455a8350821ab7,active_official_exact_listing_isin_name
LSE::MTIX,proposed,MTIX,LSE,ETF,LU1650491282,Lyxor UCITS EuroMTS Inflation Linked Investment Grade DR,MULTI UNITS LUXEMBOURG AMUNDI EUR GOV INFLLINKED BOND UCITS ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,ea3633e9d1e7fcf7486033a3,active_official_exact_listing_isin_name
LSE::NEWS,proposed,NEWS,LSE,Stock,GB00BTWSXW71,Pathos Commun Ltd,PATHOS COMMUNICATIONS PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,fc280d8f95b101920974f90a,active_official_exact_listing_isin_name
LSE::NWF,proposed,NWF,LSE,Stock,GB0006523608,N.W.F Group,NWF GROUP PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,b4acc6396038d0809da45a99,active_official_exact_listing_isin_name
LSE::OPEN,proposed,OPEN,LSE,ETF,IE00BD0B9B76,iShares Thomson Reuters Inclusion and Diversity UCITS ETF USD Acc,ISHARES IV PLC ISH INCL / DIVERSITY ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,45c349f0203d84cff9b3958d,active_official_exact_listing_isin_name
LSE::ORCP,proposed,ORCP,LSE,Stock,GB00B23JN426,Oracle Coalfields Plc,ORACLE POWER PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,3e6f67125bbf03d561adf7bf,active_official_exact_listing_isin_name
LSE::ORR,proposed,ORR,LSE,Stock,GB00B0T29327,ORIOLE RESOURCES PLC ORD 0.1P,ORIOLE RESOURCES PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,55b4fe25b4a44e4a87732662,active_official_exact_listing_isin_name
LSE::OVCT,proposed,OVCT,LSE,Stock,GB00B1SN3863,New Century AIM VCT 2 PLC,OBERON AIM VCT PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,16eb141f871dd3041016ec6f,active_official_exact_listing_isin_name
LSE::PQVG,proposed,PQVG,LSE,ETF,IE00BDZCKK11,Invesco S&P 500 QVM UCITS ETF,INVESCO MARKETS III PLC INVESCO S&P 500 QVM UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,cd92035a2caed4abc14ccb8b,active_official_exact_listing_isin_name
LSE::PQVM,proposed,PQVM,LSE,ETF,IE00BDZCKK11,Invesco S&P 500 QVM UCITS ETF,INVESCO MARKETS III PLC INVESCO S&P 500 QVM UCITS ETFSHARES,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d9e8595664ff29323feb7562,active_official_exact_listing_isin_name
LSE::PRFP,proposed,PRFP,LSE,ETF,IE00BDVJF675,PowerShares Preferred Shares UCITS,INVESCO MARKETS II PLC INVESCO PREFERRED SHARES UCITS ETF DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,1d3bb2e03c65c0d48399cde9,active_official_exact_listing_isin_name
LSE::PRIS,proposed,PRIS,LSE,Stock,GB00BMWKKM32,PRISTINE CAPITAL PLC ORD GBP0.01,PRISTINE CAPITAL PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,dc263a064981c56af32f0693,active_official_exact_listing_isin_name
LSE::PRUB,proposed,PRUB,LSE,ETF,LU2621112452,Amundi Index Solutions - Amundi Prime US Corporates UCITS ETF DR GBP Hedged (D),AMUNDI INDEX SOLUTIONS AMUNDI CORE USD CORPORATE BOND ETF GBP H,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,1374ce93c6ceb7e2f9c1d720,active_official_exact_listing_isin_name
LSE::PUIP,proposed,PUIP,LSE,ETF,IE00BJ06C481,Invesco USD Corporate Bond ESG UCITS ETF GBP Hedged,INVESCO MARKETS II PLC IVZ USD IG CORP BD ESG CLIM ETF GBH DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,7237c2e0f42d1a8f45cefad7,active_official_exact_listing_isin_name
LSE::PXC,proposed,PXC,LSE,Stock,VGG7060R1139,Phoenix Global Mining Ltd,PHOENIX COPPER LIMITED,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,e90feb22a96d1817a4421451,active_official_exact_listing_isin_name
LSE::RENG,proposed,RENG,LSE,ETF,IE00BK5BCH80,L&G Clean Energy UCITS ETF USD Acc,LEGAL & GENERAL UCITS ETF PLC L&G CLEAN ENERGY ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,9f90a688b29211183c547c5c,active_official_exact_listing_isin_name
LSE::RENW,proposed,RENW,LSE,ETF,IE00BK5BCH80,L&G Clean Energy UCITS ETF USD Acc,LEGAL & GENERAL UCITS ETF PLC L&G CLEAN ENERGY ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,9b6ad2fa934f2ed4a17abdef,active_official_exact_listing_isin_name
LSE::RIOL,proposed,RIOL,LSE,ETF,LU1900066207,Lyxor UCITS Brazil (Ibovespa) C-EUR,MULTI UNITS LUXEMBOURG AMUNDI MSCI BRAZIL UCITS ETF ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,764d55054dd8ca0630aeda47,active_official_exact_listing_isin_name
LSE::RIOU,proposed,RIOU,LSE,ETF,LU1900066207,Lyxor UCITS Brazil (Ibovespa) C-EUR,MULTI UNITS LUXEMBOURG AMUNDI MSCI BRAZIL UCITS ETF ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,ee637907ec77650af7f0e620,active_official_exact_listing_isin_name
LSE::RKW,proposed,RKW,LSE,Stock,GB00BRRD5L66,Rockwood Realisation PLC,ROCKWOOD STRATEGIC PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,cc9cb7d6bcd3f5ee9ada450a,active_official_exact_listing_isin_name
LSE::ROBE,proposed,ROBE,LSE,ETF,IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,LEGAL & GENERAL UCITS ETF PLC ROBO GLOBAL ROB&AUTO GO UCITS ETF (EUR),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d40e7dbbf4abaaf1a5ce9dc3,active_official_exact_listing_isin_name
LSE::ROBG,proposed,ROBG,LSE,ETF,IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,LEGAL & GENERAL UCITS ETF PLC ROBO GLOBAL ROB&AUTO GO UCITS ETF (GBP),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,28440ddca72e6c64d20643b6,active_official_exact_listing_isin_name
LSE::ROBO,proposed,ROBO,LSE,ETF,IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,LEGAL & GENERAL UCITS ETF PLC ROBO GLOBAL ROB&AUTO GO UCITS ETF (USD),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,3c58d64c9b867be8363cdc93,active_official_exact_listing_isin_name
LSE::RSPB,proposed,RSPB,LSE,ETF,IE0000TZZ2B2,INVESCO MARKETS PLC INVESCO S&P,INVESCO MARKETS PLC INVESCO S&P 500 EQUAL WEIGHT SWAP UCITS,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,27460fefa33f5fe2505eddcb,active_official_exact_listing_isin_name
LSE::SAAA,proposed,SAAA,LSE,ETF,IE00B87G8S03,iShares Global AAA-AA Government Bond UCITS,ISHARES VI PLC ISHRS GLOBAL AAA-AA GVT BND ETF USD DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,5a644b2ebb5bced5829d34cb,active_official_exact_listing_isin_name
LSE::SAUS,proposed,SAUS,LSE,ETF,IE00B5377D42,iShares MSCI Australia UCITS,ISHARES III PLC ISHRS MSCI AUST UCITS ETF USD (ACC),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,a1490d12ca9daae39b7a28b4,active_official_exact_listing_isin_name
LSE::SDEU,proposed,SDEU,LSE,ETF,IE00B5V94313,iShares Germany Government Bond UCITS,ISHARES V PLC ISHRS GERMANY GVT BND ETF EUR (DIST),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,ebbf59ea4222e22c89b07932,active_official_exact_listing_isin_name
LSE::SDHA,proposed,SDHA,LSE,ETF,IE00BZ17CN18,iShares $ Short Duration High Yield Corp Bond UCITS USD Acc,ISHARES IV PLC ISH $ ST DUR HY CRP BND ETF USD ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,523e410143bdbe425ee7af5f,active_official_exact_listing_isin_name
LSE::SDHG,proposed,SDHG,LSE,ETF,IE00BCRY6003,iShares IV Public Limited Company - iShares $ Short Duration High Yield Corporate Bond UCITS ETF,ISHARES IV PLC ISHS $ SHRT DUR HY CRP BD ETF USD (DIST),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,e042c1c72425793a9f094e13,active_official_exact_listing_isin_name
LSE::SDIA,proposed,SDIA,LSE,ETF,IE00BYXYYP94,iShares $ Short Duration Corp Bond UCITS Acc,ISHARES IV PLC IS $ SHRT DUR CORP BND UCITS ETF USD ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,2403614dc332ad7a0464a38f,active_official_exact_listing_isin_name
LSE::SDIU,proposed,SDIU,LSE,ETF,IE000YICM5P9,Global X SuperDividend UCITS ETF USD Cap,GLOBAL X ETFS ICAV GLOBAL X SUPERDIVIDEND UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,486030658d893e79ab10b4c1,active_official_exact_listing_isin_name
LSE::SEAG,proposed,SEAG,LSE,ETF,IE00B3DKXQ41,iShares Aggregate Bond UCITS,ISHARES III PLC ISHRES EUR AGG BOND UCITS ETF EUR (DIST),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,6b7974ad8d7d94ace6acee88,active_official_exact_listing_isin_name
LSE::SEPL,proposed,SEPL,LSE,Stock,NGSEPLAT0008,Seplat Petroleum Development Company PLC,SEPLAT ENERGY PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,19cbce9790749a7193dd88dc,active_official_exact_listing_isin_name
LSE::SGSU,proposed,SGSU,LSE,ETF,IE00BK7Y2S64,iShares $ Corp Bond 0-3yr ESG UCITS ETF GBP Hedged (Dist),ISHARES II PLC ISHARES USD CORP ESG SRI 0-3YR GBP H,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,243e8897312ea6e8fafab0e5,active_official_exact_listing_isin_name
LSE::SGWS,proposed,SGWS,LSE,ETF,IE00BMZ17T93,iShares MSCI World SRI UCITS ETF GBP Hedged (Dist) GBP,ISHARES IV PLC ISH £SRI E GBH D,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,1e61f4e3f41e57899bf98c6e,active_official_exact_listing_isin_name
LSE::SHYG,proposed,SHYG,LSE,ETF,IE00B66F4759,iShares Euro High Yield Corporate Bond UCITS,ISHARES PLC ISHARES EUR H.YLD C.B UCITS ETF EUR DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,99b9a7c18840d255c6ef71d1,active_official_exact_listing_isin_name
LSE::SP5G,proposed,SP5G,LSE,ETF,LU1950341179,Lyxor S&P 500 UCITS ETF - Daily Hedged to GBP - Dist,MULTI UNITS LUXEMBOURG AMUNDI CORE S&P 500 SWAP ETF GBP HDG D,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d5f13b44c279f9676ebbe0f3,active_official_exact_listing_isin_name
LSE::SP5L,proposed,SP5L,LSE,ETF,LU1135865084,Lyxor S&P 500 UCITS ETF - C-EUR GBP,MULTI UNITS LUXEMBOURG AMUNDI CORE S&P 500 SWAP UCITS ETF ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,57df70c76378817233db3203,active_official_exact_listing_isin_name
LSE::SPAG,proposed,SPAG,LSE,ETF,IE00B6R52143,iShares V Public Limited Company - iShares Agribusiness UCITS ETF,ISHARES V PLC ISHARES AGRIBUSINESS UCITS ETF USD (ACC),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,3050646beba1e6328017cb38,active_official_exact_listing_isin_name
LSE::SPX4,proposed,SPX4,LSE,ETF,IE00B4YBJ215,SPDR® S&P 400 US Mid Cap UCITS ETF GBP,SSGA SPDR ETFS EUROPE I PLC SS SPDR S&P 400 US MID CAP UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,a9ec6fa09c66a18b6ed82aab,active_official_exact_listing_isin_name
LSE::SPXD,proposed,SPXD,LSE,ETF,IE00BYML9W36,Invesco S&P 500 UCITS B Dis,INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,263f01568dd7aa798b05b322,active_official_exact_listing_isin_name
LSE::SPXL,proposed,SPXL,LSE,ETF,IE000XZSV718,SPDR S&P 500 UCITS ETF USD Acc GBP,SSGA SPDR ETFS EUROPE I PLC SS SPDR S&P 500 UCITS ETF (ACC),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,8fd1627933f98097734fb884,active_official_exact_listing_isin_name
LSE::SPXP,proposed,SPXP,LSE,ETF,IE00B3YCGJ38,Invesco S&P 500 UCITS ETF,INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,aa48d2e4cd7e833cc88e31ec,active_official_exact_listing_isin_name
LSE::SPXS,proposed,SPXS,LSE,ETF,IE00B3YCGJ38,Invesco S&P 500 UCITS ETF,INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,8e509c3843f79766b9950af0,active_official_exact_listing_isin_name
LSE::SPY4,proposed,SPY4,LSE,ETF,IE00B4YBJ215,SPDR® S&P 400 US Mid Cap UCITS ETF,SSGA SPDR ETFS EUROPE I PLC SS SPDR S&P 400 US MID CAP UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,0215a017bb7bcb3a55fb7ebb,active_official_exact_listing_isin_name
LSE::SPYL,proposed,SPYL,LSE,ETF,IE000XZSV718,SPDR S&P 500 UCITS ETF USD Acc,SSGA SPDR ETFS EUROPE I PLC SS SPDR S&P 500 UCITS ETF (ACC),lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,d4f8e04a496b655c20ffc93d,active_official_exact_listing_isin_name
LSE::STPH,proposed,STPH,LSE,ETF,LU2018762901,Amundi US Curve steepening 2-10Y UCITS ETF Monthly Hedged To GBP - Income,MULTI UNITS LUXEMBOURG USCURVE STEEPENING 2-10 MTH HDGGBP - D,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,b0a2f07c49ece74c0b539d41,active_official_exact_listing_isin_name
LSE::SUKC,proposed,SUKC,LSE,ETF,IE00BCBJF711,SPDR Barclays 0-5 Sterling Corporate Bond UCITS,SSGA SPDR ETFS EUROPE II PLC SS SPDR BLOOM 0-5 YEAR GBP CORP BOND ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,7dda8eaf9133240a924adc47,active_official_exact_listing_isin_name
LSE::SUOG,proposed,SUOG,LSE,ETF,IE00BK74KV56,iShares € Corp Bond ESG UCITS ETF GBP Hedged Inc,ISHARES II PLC ISH CB ESG SRI GBP H D,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,8b12a9bd1076733c192b8699,active_official_exact_listing_isin_name
LSE::SUOP,proposed,SUOP,LSE,ETF,IE00BMWPV702,iShares $ Corp Bond ESG UCITS ETF GBP Hedged Inc,ISHARES II PLC ISHARES USD CORP ESG SRI-GBPHD DIST,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,c054aa1442fb3126548ce2b1,active_official_exact_listing_isin_name
LSE::T3GB,proposed,T3GB,LSE,ETF,IE00BF2FNL98,Invesco US Treasury Bond 1-3 Year UCITS ETF GBP Hdg Dist,INVESCO MARKETS II PLC IVZ UST BND 1-3 YR UCITS ETF GBPHDG DS,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,dcc540ffac0f877e84bea4d3,active_official_exact_listing_isin_name
LSE::TAVI,proposed,TAVI,LSE,Stock,GB00BLNMLS43,TAVISTOCK INVESTMENTS PLC ORD 1P,TAVISTOCK INVESTMENTS PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,e43511ad5a5b5e2edf155a9f,active_official_exact_listing_isin_name
LSE::TIME,proposed,TIME,LSE,Stock,GB00BCDBXK43,TIME FINANCE PLC ORD 10P,TIME FINANCE PLC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,bf0128564fa5a10e631830f3,active_official_exact_listing_isin_name
LSE::TINM,proposed,TINM,LSE,ETF,JE00B2QY0H68,WisdomTree Tin,WISDOMTREE COMMODITY SECURITIES LTD WISDOMTREE TIN,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,a4002d2250169a089cf36b08,active_official_exact_listing_isin_name
LSE::TIP5,proposed,TIP5,LSE,ETF,IE00BDQYWQ65,iShares $ TIPS 0-5 UCITS Dist Share Class,ISHARES II PLC ISHARES $ TIPS 0-5 UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,11391fa6bece0701d1304705,active_official_exact_listing_isin_name
LSE::TNOW,proposed,TNOW,LSE,ETF,LU0533033741,Lyxor MSCI World Information Technology TR UCITS,MULTI UNITS LUXEMBOURG AMUNDI MSCI WRLD INFO TECH USD ACC,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,7038879c2ba95afd65bb7a2e,active_official_exact_listing_isin_name
LSE::TP05,proposed,TP05,LSE,ETF,IE00BDQYWQ65,iShares $ TIPS 0-5 UCITS Dist Share Class,ISHARES II PLC ISHARES $ TIPS 0-5 UCITS ETF,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,3949d69d3fe9ac9cfd5467d0,active_official_exact_listing_isin_name
LSE::TR7S,proposed,TR7S,LSE,ETF,IE00BF2GC043,Invesco US Treasury Bond 3-7 Year UCITS ETF GBP Hdg Dist,INVESCO MARKETS II PLC IVZ US TRES BND 3-7Y UCITS ETF GBPHDG DS,lse_price_explorer,exchange_directory,https://www.londonstockexchange.com/live-markets/market-data-dashboard/price-explorer,de3d7a153dd058654a19407a,active_official_exact_listing_isin_name
