listing_key,ticker,local_exchange,twelvedata_exchange,twelvedata_mic,local_name,twelvedata_name,local_figi,twelvedata_figi,twelvedata_type
KOSDAQ::060570,060570,KOSDAQ,KRX,XKRX,Dreamus Company,Dreamus Co.,BBG000CRSC18,BBG000CRSDD3,Common Stock
KOSDAQ::060590,060590,KOSDAQ,KRX,XKRX,CTCBIO Inc,CTC Bio Inc.,BBG000LKKMM6,BBG000LKKPC0,Common Stock
KOSDAQ::060720,060720,KOSDAQ,KRX,XKRX,KHVATEC Co.Ltd,"KH Vatec Co., Ltd.",BBG000MR2GL4,BBG000MR2J47,Common Stock
KOSDAQ::060850,060850,KOSDAQ,KRX,XKRX,Younglimwon Soft Lab Co. Ltd.,"Younglimwon Soft Lab Co., Ltd.",BBG00VW96152,BBG00VW96170,Common Stock
KOSDAQ::060900,060900,KOSDAQ,KRX,XKRX,"Agent AI Co., Ltd.","DGP Co., Ltd.",BBG000BSY775,BBG000BSY7T1,Common Stock
KRX::060980,060980,KRX,KRX,XKRX,HL Holdings Corp,Hl Holdings Corp.,BBG000QRJQF7,BBG000QRJQP6,Common Stock
KOSDAQ::061040,061040,KOSDAQ,KRX,XKRX,RFTech Co. Ltd,Rftech Co. Ltd.,BBG000MN95D9,BBG000MN96M7,Common Stock
KOSDAQ::061250,061250,KOSDAQ,KRX,XKRX,Hwail Pharmaceutical Co.Ltd,"Hwail Pharm Co., Ltd.",BBG000MMJYN6,BBG000MMK021,Common Stock
KOSDAQ::061970,061970,KOSDAQ,KRX,XKRX,LB Semicon Inc,Lb Semicon Inc.,BBG001BCS6W9,BBG001BCS6Y7,Common Stock
KRX::062040,062040,KRX,KRX,XKRX,SANIL ELECTRIC,Sanil Electric Co. Ltd.,BBG001WT5DH6,BBG01NG9V550,Common Stock
KOSDAQ::062970,062970,KOSDAQ,KRX,XKRX,"Korea Advanced Materials Co., Ltd.",Korea Advanced Materials Co. Ltd.,BBG00QKVFN22,BBG00QKVFN40,Common Stock
KOSDAQ::063080,063080,KOSDAQ,KRX,XKRX,Com2uS Holdings Corporation,Com2us Holdings Corp.,BBG000N017M2,BBG000N018J4,Common Stock
KRX::063160,063160,KRX,KRX,XKRX,Ckd Bio,CKD Bio Corp.,BBG000LDW9D8,BBG000LDWB16,Common Stock
KOSDAQ::063170,063170,KOSDAQ,KRX,XKRX,Seoul Auction Co. Ltd,Seoul Auction Co. Ltd.,BBG000BV96L2,BBG000BV9749,Common Stock
KOSDAQ::063440,063440,KOSDAQ,KRX,XKRX,"SM Life Design Group Co., Ltd.","SM Life Design Group Co., Ltd.",BBG000MZ6FB5,BBG000MZ6H03,Common Stock
KOSDAQ::063570,063570,KOSDAQ,KRX,XKRX,NICE Total Cash Management Co. Ltd,"Nice Total Cash Management Co., Ltd.",BBG000L1ZS76,BBG000L1ZSZ5,Common Stock
KOSDAQ::063760,063760,KOSDAQ,KRX,XKRX,ELP Corp.,Elp Corporation,BBG008KWGWN6,BBG008KWGWQ3,Common Stock
KOSDAQ::064240,064240,KOSDAQ,KRX,XKRX,Homecast Co.Ltd,Homecast Co. Ltd.,BBG000PMFPV7,BBG000PMFRG0,Common Stock
KOSDAQ::064260,064260,KOSDAQ,KRX,XKRX,Danal Co. Ltd,Danal Co. Ltd.,BBG000PTY037,BBG000PTY1P1,Common Stock
KOSDAQ::064290,064290,KOSDAQ,KRX,XKRX,INTEKPLUS Co. Ltd,"Intekplus Co., Ltd.",BBG0019LTG13,BBG0019LTG31,Common Stock
KRX::064350,064350,KRX,KRX,XKRX,Hyundai Rotem Co,Hyundai Rotem Company,BBG000D20Z75,BBG0058YVH76,Common Stock
KRX::064400,064400,KRX,KRX,XKRX,LG CNS,"LG CNS Co., Ltd.",BBG000S84792,BBG006KGKLS9,Common Stock
KOSDAQ::064480,064480,KOSDAQ,KRX,XKRX,BRIDGETEC Corp,Bridgetec Corp,BBG000DLJ8T9,BBG000DLJ9D4,Common Stock
KOSDAQ::064800,064800,KOSDAQ,KRX,XKRX,"PonyLink Co., Ltd.",Ponylink Co. Ltd.,BBG000NH30Z4,BBG000NH3208,Common Stock
KOSDAQ::064820,064820,KOSDAQ,KRX,XKRX,Cape Industries Ltd,Cape Industries Ltd.,BBG000R5L2N5,BBG000R5L362,Common Stock
KOSDAQ::064850,064850,KOSDAQ,KRX,XKRX,FnGuide Inc.,FnGuide Inc.,BBG000PTMBV5,BBG004RKXTZ9,Common Stock
KRX::064960,064960,KRX,KRX,XKRX,SNT Motiv Co Ltd,"SNT Motiv Co., Ltd.",BBG000BL5SP6,BBG000BL5T01,Common Stock
KOSDAQ::065060,065060,KOSDAQ,KRX,XKRX,GNCO Co. Ltd,"Gnco Co., Ltd.",BBG000MN97X3,BBG000MN99D1,Common Stock
KOSDAQ::065130,065130,KOSDAQ,KRX,XKRX,TOP Engineering Co. Ltd,"Top Engineering Co., Ltd.",BBG000PM8WH6,BBG000PM8X39,Common Stock
KOSDAQ::065170,065170,KOSDAQ,KRX,XKRX,BL Pharmtech Corp.,Bl Pharmtech Corp,BBG000PLBK62,BBG000PLBL33,Common Stock
KOSDAQ::065350,065350,KOSDAQ,KRX,XKRX,Shinsung Delta Tech Co.Ltd,"Shinsung Delta Tech Co., Ltd.",BBG000KYRPT6,BBG000KYRRP6,Common Stock
KOSDAQ::065370,065370,KOSDAQ,KRX,XKRX,WISE iTech Co. Ltd.,"Wise Itech Co., Ltd.",BBG00KG2Q273,BBG00KG2Q291,Common Stock
KOSDAQ::065440,065440,KOSDAQ,KRX,XKRX,ELUON Corporation,Eluon Corporation,BBG000PM8R05,BBG000PM8S03,Common Stock
KOSDAQ::065450,065450,KOSDAQ,KRX,XKRX,Victek Co. Ltd,"Victek Co., Ltd.",BBG000PM94P8,BBG000PM96M6,Common Stock
KOSDAQ::065500,065500,KOSDAQ,KRX,XKRX,Orient Precision Industries Inc,Orient Precision Industries Inc.,BBG000NZRN33,BBG000NZSR97,Common Stock
KOSDAQ::065510,065510,KOSDAQ,KRX,XKRX,Huvitz Co. Ltd,"Huvitz Co., Ltd.",BBG000BYGLM4,BBG000BYGN86,Common Stock
KOSDAQ::065530,065530,KOSDAQ,KRX,XKRX,Wiable Corp,Wiable Corp,BBG000MZ6NM6,BBG000MZ6Q12,Common Stock
KOSDAQ::065650,065650,KOSDAQ,KRX,XKRX,Hyper Corporation Inc.,Hyper Corporation Inc.,BBG000MSGH35,BBG000MSGHT7,Common Stock
KOSDAQ::065660,065660,KOSDAQ,KRX,XKRX,Anterogen.Co.Ltd,"Anterogen Co., Ltd.",BBG00BDR7X74,BBG00BDRGMN0,Common Stock
KOSDAQ::065680,065680,KOSDAQ,KRX,XKRX,UJU Electronics Co. Ltd,"Uju Electronics Co., Ltd.",BBG000CRS9Y9,BBG000CRSBL8,Common Stock
KOSDAQ::065690,065690,KOSDAQ,KRX,XKRX,PAKERS.Co.Ltd,"Pakers Co., Ltd.",BBG000MZ9DH1,BBG000MZ9G20,Common Stock
KOSDAQ::065710,065710,KOSDAQ,KRX,XKRX,Seoho Electric Co.Ltd,"Seoho Electric Co., Ltd.",BBG000N8PPS3,BBG000N8PR18,Common Stock
KOSDAQ::065770,065770,KOSDAQ,KRX,XKRX,CS Corporation,CS Corporation,BBG000GM3J71,BBG000GM3KG8,Common Stock
KOSDAQ::065950,065950,KOSDAQ,KRX,XKRX,Welcron Company Limited,"Welcron Co., Ltd.",BBG000MVF1L4,BBG000MVF2L2,Common Stock
KOSDAQ::066130,066130,KOSDAQ,KRX,XKRX,Haatz Inc,Haatz Inc.,BBG000PM9C16,BBG000PM9CZ9,Common Stock
KOSDAQ::066310,066310,KOSDAQ,KRX,XKRX,Q.S.I Co. LTD,"Q.S.I Co., Ltd.",BBG000Q5HFN2,BBG000Q5HFW2,Common Stock
KOSDAQ::066360,066360,KOSDAQ,KRX,XKRX,Cherrybro Co. Ltd.,"CherryBros Co., Ltd.",BBG001VBZ2T4,BBG00J34JH80,Common Stock
KOSDAQ::066430,066430,KOSDAQ,KRX,XKRX,"I-ROBOTICS Co., Ltd.","Y-Optics Manufacture Co., Ltd.",BBG000HL1KB6,BBG000HL1LR7,Common Stock
KRX::066570,066570,KRX,KRX,XKRX,LG Electronics Inc,LG Electronics Inc.,BBG000MND269,BBG000MND2Q7,Common Stock
KOSDAQ::066590,066590,KOSDAQ,KRX,XKRX,Woosu AMS Co.Ltd,"Woosu AMS Co., Ltd.",BBG000PM99Z6,BBG000PM9BX3,Common Stock
KOSDAQ::066620,066620,KOSDAQ,KRX,XKRX,Kukbo Design Co. Ltd,Kukbo Design Co. Ltd.,BBG000NZRKV8,BBG000NZRMM4,Common Stock
KOSDAQ::066670,066670,KOSDAQ,KRX,XKRX,Display Tech Co. Ltd,"Dtc Co., Ltd.",BBG000C72W43,BBG000C72X32,Common Stock
KOSDAQ::066700,066700,KOSDAQ,KRX,XKRX,Theragen Etex Co.Ltd,"Theragen Etex Co., Ltd.",BBG000PGJ425,BBG000PGJ595,Common Stock
KRX::066830,066830,KRX,KRX,XKRX,GENOTECH,Genotech Corp.,BBG000BFRFX4,BBG00DB42551,Common Stock
KOSDAQ::066900,066900,KOSDAQ,KRX,XKRX,DAP Corporation,"Dap Co., Ltd.",BBG000N2YFH0,BBG000N2YGW1,Common Stock
KOSDAQ::066910,066910,KOSDAQ,KRX,XKRX,SONOKONG Co. Ltd,"Sonokong Co., Ltd.",BBG000QNVZW3,BBG000QNW0W9,Common Stock
KOSDAQ::066980,066980,KOSDAQ,KRX,XKRX,E& Corporation CO. LTD,"Hansung Cleantech Co., Ltd.",BBG000MSKBZ8,BBG000MSKD11,Common Stock
KOSDAQ::067000,067000,KOSDAQ,KRX,XKRX,JOYCITY Corporation,Joycity Corp.,BBG000BTT010,BBG000BTT0W6,Common Stock
KOSDAQ::067010,067010,KOSDAQ,KRX,XKRX,ECSTELECOM Co. Ltd,"ECS Telecom Co., Ltd.",BBG000SW5805,BBG000SW58W0,Common Stock
KOSDAQ::067080,067080,KOSDAQ,KRX,XKRX,DAE HWA Pharmaceutical Co. Ltd,Daehwa Pharm Co. Ltd.,BBG000PNJV84,BBG000PNJVY5,Common Stock
KOSDAQ::067170,067170,KOSDAQ,KRX,XKRX,Autech Corporation,Autech Corporation,BBG000C202X0,BBG000C203S4,Common Stock
KOSDAQ::067280,067280,KOSDAQ,KRX,XKRX,Multicampus Corporation,Multicampus Co. Ltd.,BBG000Q55P80,BBG000Q55Q60,Common Stock
KOSDAQ::067290,067290,KOSDAQ,KRX,XKRX,JW Shinyak Corporation,JW Shinyak Corporation,BBG000PM98R7,BBG000PM99W9,Common Stock
KOSDAQ::067370,067370,KOSDAQ,KRX,XKRX,SunBio Inc.,Sunbio Inc.,BBG008F9KS66,BBG00BYJL6L6,Common Stock
KOSDAQ::067390,067390,KOSDAQ,KRX,XKRX,AeroSpace Technology of Korea,"Aerospace Technology of Korea Co., Ltd.",BBG002XWPZR4,BBG007K5F2D5,Common Stock
KOSDAQ::067570,067570,KOSDAQ,KRX,XKRX,NVH Korea Inc,NVH Korea Inc.,BBG001V4DJ71,BBG005MR6FZ6,Common Stock
KOSDAQ::067730,067730,KOSDAQ,KRX,XKRX,Logisys Inc,Logisys Inc.,BBG0073CL3L1,BBG009DQC111,Common Stock
KOSDAQ::067770,067770,KOSDAQ,KRX,XKRX,Sejin T.S Co.Ltd,"Sejin TS Co., Ltd.",BBG000GYXJT8,BBG000GYXKT5,Common Stock
KRX::067830,067830,KRX,KRX,XKRX,Savezone I C,Savezone I&C Corp.,BBG000G5H993,BBG000G5HBF1,Common Stock
KOSDAQ::067900,067900,KOSDAQ,KRX,XKRX,Y-Entec Co. Ltd,"Y-Entec Co., Ltd.",BBG000BNHMV5,BBG000BNHP02,Common Stock
KOSDAQ::067920,067920,KOSDAQ,KRX,XKRX,IGLOO SECURITY Inc,Igloo Corp.,BBG000GMP2M7,BBG000GMP3S9,Common Stock
KOSDAQ::067990,067990,KOSDAQ,KRX,XKRX,Deutsch Motors Inc,Deutsch Motors Inc.,BBG000QLMFR7,BBG000QLMGH6,Common Stock
KOSDAQ::068050,068050,KOSDAQ,KRX,XKRX,Pan Entertainment Co. Ltd,"Pan Entertainment Co., Ltd.",BBG000P21MM3,BBG000P21NT4,Common Stock
KOSDAQ::068100,068100,KOSDAQ,KRX,XKRX,KWR,"Kweather Co., Ltd.",BBG01KS0V268,BBG01KS0V286,Common Stock
KRX::068270,068270,KRX,KRX,XKRX,Celltrion Inc,Celltrion Inc.,BBG000F7P1Y0,BBG000F7Q419,Common Stock
KRX::068290,068290,KRX,KRX,XKRX,Samsung Publis,"Samsung Publishing Co., Ltd.",BBG000NYGBH9,BBG000NYGCC2,Common Stock
KOSDAQ::068330,068330,KOSDAQ,KRX,XKRX,ilShinbiobase Co. Ltd,Ilshin Bio Base Co. Ltd.,BBG000TSDY07,BBG000TSDYC4,Common Stock
KOSDAQ::068930,068930,KOSDAQ,KRX,XKRX,Digital Daesung Co. Ltd,"Digital Daesung Co., Ltd.",BBG000BQ4QS7,BBG000BQ4RT4,Common Stock
KOSDAQ::069080,069080,KOSDAQ,KRX,XKRX,Webzen Inc,Webzen Inc.,BBG000PMBY97,BBG000PMBZZ5,Common Stock
KOSDAQ::069140,069140,KOSDAQ,KRX,XKRX,Nuriplan Co. Ltd,"Nuriplan Co., Ltd.",BBG0016466H4,BBG0016466K0,Common Stock
KRX::069260,069260,KRX,KRX,XKRX,Huchems,"TKG Huchems Co., Ltd.",BBG000FN6F57,BBG000FN6FP5,Common Stock
KOSDAQ::069410,069410,KOSDAQ,KRX,XKRX,nTels Co. Ltd,"Ntels Co., Ltd.",BBG000BWKQZ8,BBG000BWKRQ6,Common Stock
KRX::069460,069460,KRX,KRX,XKRX,Daeho Al Co. Ltd.,Daeho Al Co. Ltd.,BBG000NHTPD5,BBG000NHTQL4,Common Stock
KOSDAQ::069510,069510,KOSDAQ,KRX,XKRX,ESTec Corporation,Estec Corp.,BBG000C201J8,BBG000C202L3,Common Stock
KRX::069620,069620,KRX,KRX,XKRX,Daewoong Pharma,"Daewoong Pharmaceutical Co., Ltd.",BBG000C8L1R3,BBG000C8L291,Common Stock
KRX::069640,069640,KRX,KRX,XKRX,Hansaemk Co Ltd,"Hanae MK Co., Ltd.",BBG001KD5K97,BBG001PB8LN5,Common Stock
KRX::069730,069730,KRX,KRX,XKRX,Dsr Wire,DSR Wire Corp.,BBG000MJH5K1,BBG000MJH656,Common Stock
KOSDAQ::069920,069920,KOSDAQ,KRX,XKRX,Exion Group Company Limited,"Exion Group Co., Ltd.",BBG000TRJ9M4,BBG000TRJ9W3,Common Stock
KRX::069960,069960,KRX,KRX,XKRX,Hyundai Department,"Hyundai Department Store Co., Ltd.",BBG000P250Y4,BBG000P25154,Common Stock
KOSDAQ::070590,070590,KOSDAQ,KRX,XKRX,Hansol Inticube Co. Ltd,"Hansol Inticube Co., Ltd.",BBG000CM3P53,BBG000CM3Q06,Common Stock
KRX::070960,070960,KRX,KRX,XKRX,Mona Yongpyong Co Ltd,"Monayong Pyong Co., Ltd.",BBG000PPWVZ4,BBG00CZRH7D7,Common Stock
KRX::071050,071050,KRX,KRX,XKRX,Korea Investment Holdings Co,"Korea Investment Holdings Co., Ltd.",BBG000PF9WM4,BBG000PF9XB4,Common Stock
KRX::071090,071090,KRX,KRX,XKRX,Histeel,Histeel Co. Ltd.,BBG000PG0GJ0,BBG000PG0HL5,Common Stock
KOSDAQ::071200,071200,KOSDAQ,KRX,XKRX,Infinitt Healthcare Co Ltd,"Infinitt Healthcare Co., Ltd.",BBG000K6ZFP4,BBG000K70JV5,Common Stock
KOSDAQ::071280,071280,KOSDAQ,KRX,XKRX,Rorze Systems Corporation,Rorze Systems Corporation,BBG000C20411,BBG000C204F6,Common Stock
KRX::071320,071320,KRX,KRX,XKRX,Korea District Heating Corp,Korea District Heating Corp.,BBG000SJVMC1,BBG000SJVMW9,Common Stock
KOSDAQ::071670,071670,KOSDAQ,KRX,XKRX,A-Tech Solution Co. Ltd,"A-Tech Solution Co., Ltd.",BBG000BMBJN9,BBG000BMBK65,Common Stock
KRX::071840,071840,KRX,KRX,XKRX,Lotte Himart,"Lotte Hi-Mart Co., Ltd.",BBG000BTYB92,BBG001Q5Z2S4,Common Stock
KOSDAQ::071850,071850,KOSDAQ,KRX,XKRX,Castec Korea Co Ltd,"Castec Korea Co., Ltd.",BBG001BNHR06,BBG0068TXPQ4,Common Stock
KRX::071950,071950,KRX,KRX,XKRX,KOAS Co. Ltd,"Koas Co., Ltd.",BBG000H82457,BBG000H824W7,Common Stock
KRX::071970,071970,KRX,KRX,XKRX,HD Hyundai Marine Engine,"HD Hyundai Co., Ltd.",BBG000MQ4V77,BBG000MQ4W20,Common Stock
KOSDAQ::072020,072020,KOSDAQ,KRX,XKRX,Choong Ang Vaccine Laboratory Co. Ltd,"Choong Ang Vaccine Laboratories Co., Ltd.",BBG000BSZKD8,BBG000BSZL46,Common Stock
KRX::072130,072130,KRX,KRX,XKRX,Uangel,Uangel Corp.,BBG000PRGD06,BBG000PRGDG9,Common Stock
KOSDAQ::072470,072470,KOSDAQ,KRX,XKRX,Woory Industrial Holdings Co.Ltd,"Woory Industrial Holdings Co., Ltd.",BBG000BSZH36,BBG000BSZJN0,Common Stock
KRX::072710,072710,KRX,KRX,XKRX,Nongshim Holdi,"Nongshim Holdings Co., Ltd.",BBG000NL6S63,BBG000NL6SY2,Common Stock
KOSDAQ::072770,072770,KOSDAQ,KRX,XKRX,MemRAY BT Co Ltd,Yulho Co. Ltd.,BBG000Q4FQW3,BBG000Q4FR88,Common Stock
KOSDAQ::072870,072870,KOSDAQ,KRX,XKRX,MegaStudy Co. Ltd,"Megastudy Co., Ltd.",BBG000QNVRB4,BBG000QNVS86,Common Stock
KOSDAQ::072950,072950,KOSDAQ,KRX,XKRX,Vissem Electronics Co. Ltd,"Vissem Electronics Co., Ltd.",BBG002NBMK06,BBG002NBMK24,Common Stock
KOSDAQ::072990,072990,KOSDAQ,KRX,XKRX,HCT Co. Ltd,"HCT Co., Ltd.",BBG00DR449C6,BBG00DR449F3,Common Stock
KOSDAQ::073010,073010,KOSDAQ,KRX,XKRX,KSP Co. Ltd.,"KSP Co., Ltd.",BBG000QNVQ17,BBG000QNVR33,Common Stock
KOSDAQ::073110,073110,KOSDAQ,KRX,XKRX,LMS Co. Ltd,Lms Co. Ltd.,BBG000TBTVX7,BBG000TBTW74,Common Stock
KOSDAQ::073190,073190,KOSDAQ,KRX,XKRX,Duoback Co. Ltd,"Duoback Co., Ltd.",BBG000GYXX35,BBG000GYZ026,Common Stock
KRX::073240,073240,KRX,KRX,XKRX,Kumho Tire,"Kumho Tire Co., Inc.",BBG000QMT0X4,BBG000QMT1K6,Common Stock
KOSDAQ::073490,073490,KOSDAQ,KRX,XKRX,LIG Accuver Co Ltd,"Innowireless Co., Ltd.",BBG000QP0GJ9,BBG000QP0JB1,Common Stock
KOSDAQ::073540,073540,KOSDAQ,KRX,XKRX,Frtek Co.Ltd,"FRTEK Co., Ltd.",BBG000R2WXG0,BBG000R2WXZ9,Common Stock
KOSDAQ::073560,073560,KOSDAQ,KRX,XKRX,Woorison F&G Co. Ltd,"Woorison F&G Co., Ltd.",BBG00D5GP8M1,BBG00D5GP8P8,Common Stock
KOSDAQ::073570,073570,KOSDAQ,KRX,XKRX,Lithium-for-earth Inc,Lithium for Earth Inc.,BBG000DKWX39,BBG000DKWXS2,Common Stock
KOSDAQ::074430,074430,KOSDAQ,KRX,XKRX,Aminologics Co.Ltd,"Aminologics Co., Ltd.",BBG000PXT828,BBG000PXT9Q0,Common Stock
KRX::074610,074610,KRX,KRX,XKRX,ENPlus Co Ltd,"Enplus Co., Ltd.",BBG000Q0T6J5,BBG000Q0T6X9,Common Stock
KOSDAQ::075130,075130,KOSDAQ,KRX,XKRX,Plantynet Co. Ltd,"Plantynet Co., Ltd.",BBG000DLNR67,BBG000DLNSM7,Common Stock
KRX::075180,075180,KRX,KRX,XKRX,Saeron Auto,Saeron Automotive Corp.,BBG000D96PK1,BBG000D96PW8,Common Stock
KRX::075580,075580,KRX,KRX,XKRX,Sejin Heavy Industries Co Ltd,"Sejin Heavy Industries Co., Ltd.",BBG001BNZQL5,BBG009TCS4F7,Common Stock
KOSDAQ::075970,075970,KOSDAQ,KRX,XKRX,Dongkuk Refractories & Steel Co. Ltd,Dongkuk Refractories & Steel Co. Ltd.,BBG000BYM6B2,BBG000BYM6Y7,Common Stock
KOSDAQ::076080,076080,KOSDAQ,KRX,XKRX,Welcron Hantec Co.Ltd,"Welcron Hantec Co., Ltd.",BBG000DQV4B2,BBG000DQV5Z3,Common Stock
KRX::076340,076340,KRX,KRX,XKRX,GA INNODUS,"Gwanak Construction and Equipment Co., Ltd.",BBG008NZB612,BBG008NZB649,Common Stock
KOSDAQ::076610,076610,KOSDAQ,KRX,XKRX,Haesung Optics Co. Ltd,"Haesung Optics Co., Ltd.",BBG0032LYNJ6,BBG0058BBG34,Common Stock
KOSDAQ::077360,077360,KOSDAQ,KRX,XKRX,Duksan Hi Metal Co.Ltd,"Duksan Hi-Metal Co., Ltd.",BBG000CY7G17,BBG000CY7HH8,Common Stock
KRX::077500,077500,KRX,KRX,XKRX,Uniquest,Uniquest Corp.,BBG000PTY1Y1,BBG000PTY2C3,Common Stock
KRX::077970,077970,KRX,KRX,XKRX,Stx Engine,"Stx Engine Co., Ltd.",BBG000FNTBK4,BBG000FNTCD0,Common Stock
KRX::078000,078000,KRX,KRX,XKRX,Telcoware,"Telcoware Co., Ltd.",BBG000KSC341,BBG000KSD625,Common Stock
KOSDAQ::078020,078020,KOSDAQ,KRX,XKRX,EBEST Investment & Securities Co. Ltd,"Ls Securities Co., Ltd.",BBG000PTKGR1,BBG000PTKLH1,Common Stock
KOSDAQ::078070,078070,KOSDAQ,KRX,XKRX,Ubiquoss Holdings Inc,Ubiquoss Holdings Inc.,BBG000BMR2N9,BBG000BMR3K0,Common Stock
KOSDAQ::078140,078140,KOSDAQ,KRX,XKRX,Daebongls.Co.Ltd,"Daebongls Co., Ltd.",BBG000BNHBJ3,BBG000BNHC74,Common Stock
KOSDAQ::078150,078150,KOSDAQ,KRX,XKRX,HB Technology CO.LTD,"HB Technology Co., Ltd.",BBG000QMZY90,BBG000QMZZ97,Common Stock
KOSDAQ::078160,078160,KOSDAQ,KRX,XKRX,MEDIPOST Co. Ltd,"Medipost Co., Ltd.",BBG000F8XY22,BBG000F8XYW9,Common Stock
KOSDAQ::078340,078340,KOSDAQ,KRX,XKRX,Com2uS Corporation,Com2uS Corp.,BBG000Q3TYF2,BBG000Q3TZ96,Common Stock
KOSDAQ::078350,078350,KOSDAQ,KRX,XKRX,Hanyang Digitech Co. Ltd,"Hanyang Digitech Co., Ltd.",BBG000K3T794,BBG000K3T8C8,Common Stock
KRX::078520,078520,KRX,KRX,XKRX,Able C&C,Able C&C Co. Ltd.,BBG000QP0LG1,BBG000QP0LL5,Common Stock
KOSDAQ::078860,078860,KOSDAQ,KRX,XKRX,NS ENM Co Ltd,Ns Enm Co. Ltd.,BBG000PKGF88,BBG000PKGGF8,Common Stock
KOSDAQ::078890,078890,KOSDAQ,KRX,XKRX,KAON Group Co Ltd,"Kaon Group Co., Ltd.",BBG000GHRNF8,BBG000GHRPW4,Common Stock
KRX::078930,078930,KRX,KRX,XKRX,GS Holdings,GS Holdings Corp.,BBG000P3K9R4,BBG000P3K9V9,Common Stock
KOSDAQ::079000,079000,KOSDAQ,KRX,XKRX,Watos Corea Co. Ltd,Watos Corea Co. Ltd.,BBG000JQB400,BBG000JQB5N2,Common Stock
KRX::079160,079160,KRX,KRX,XKRX,CJ CGV,"CJ CGV Co., Ltd.",BBG000QNVSK2,BBG000QNVTT1,Common Stock
KOSDAQ::079170,079170,KOSDAQ,KRX,XKRX,Hanchang Ind.Co.Ltd,"Hanchang Industry Co., Ltd.",BBG000QN3RJ7,BBG000QN3S14,Common Stock
KOSDAQ::079370,079370,KOSDAQ,KRX,XKRX,Zeus Co.Ltd,Zeus Co. Ltd.,BBG000L93FL6,BBG000L93GT6,Common Stock
KRX::079430,079430,KRX,KRX,XKRX,Hyundai Livart Furniture Co Ltd,"Hyundai Livart Co., Ltd.",BBG000JQ9YH9,BBG000JQ9YP0,Common Stock
KRX::079550,079550,KRX,KRX,XKRX,LIG Nex1 Co Ltd,"Lig Nex1 Co., Ltd.",BBG0015X4SY6,BBG009RMLCV8,Common Stock
KOSDAQ::079650,079650,KOSDAQ,KRX,XKRX,Seosan Corporation,"Seo San Co., Ltd.",BBG000QNX3W2,BBG000QNX4W0,Common Stock
KOSDAQ::079810,079810,KOSDAQ,KRX,XKRX,APS Innovation Co Ltd,DE&T Co. Ltd,BBG000QN3SP8,BBG000QN3TD9,Common Stock
KRX::079900,079900,KRX,KRX,XKRX,JUNJIN C&amp;R,"Junjin Construction & Robo텍 Co., Ltd.",BBG000Q241X3,BBG01NQ30SX5,Common Stock
KOSDAQ::079940,079940,KOSDAQ,KRX,XKRX,GABIA Inc,Gabia Inc.,BBG000BWHGQ4,BBG000BWHJJ6,Common Stock
KOSDAQ::079950,079950,KOSDAQ,KRX,XKRX,INVENIA Co. Ltd,"Invenia Co., Ltd.",BBG000QNX566,BBG000QNX6J0,Common Stock
KOSDAQ::079960,079960,KOSDAQ,KRX,XKRX,Dongyang E&P Inc,Dongyang E&P Inc.,BBG000QP0QR8,BBG000QP0R78,Common Stock
KRX::079980,079980,KRX,KRX,XKRX,Huvis Corporation,Huvis Corp.,BBG000BM06V0,BBG002CQR6B9,Common Stock
KOSDAQ::080010,080010,KOSDAQ,KRX,XKRX,eSang Networks Co.Ltd,"Esang Networks Co., Ltd.",BBG000HNFC61,BBG000HNFDC2,Common Stock
KOSDAQ::080160,080160,KOSDAQ,KRX,XKRX,Modetour Network Inc,Modetour Network Inc.,BBG000HKQ837,BBG000HKQ908,Common Stock
KOSDAQ::080220,080220,KOSDAQ,KRX,XKRX,Jeju Semiconductor Corp,Jeju Semiconductor Corp.,BBG000QP0ZH9,BBG000QP10J3,Common Stock
KOSDAQ::080420,080420,KOSDAQ,KRX,XKRX,Moda-InnoChips Co. Ltd,"Moda-Innochips Co., Ltd.",BBG000H828J3,BBG000H829T0,Common Stock
KOSDAQ::080470,080470,KOSDAQ,KRX,XKRX,Sungchang Autotech Co. Ltd,"Sungchang Autotech Co., Ltd.",BBG000L5XRC5,BBG000L5XSZ8,Common Stock
KOSDAQ::080520,080520,KOSDAQ,KRX,XKRX,ODTech Co. Ltd,Odtech Inc.,BBG000C772K6,BBG000C773L3,Common Stock
KOSDAQ::080530,080530,KOSDAQ,KRX,XKRX,Kodi-S Co Ltd,Kodi Co. Ltd.,BBG000PY8KM0,BBG000PY8LR3,Common Stock
KOSDAQ::080580,080580,KOSDAQ,KRX,XKRX,Okins Electronics Co. Ltd,Okins Electronics Co. Ltd.,BBG0032LYPR2,BBG007K29YS3,Common Stock
KRX::081000,081000,KRX,KRX,XKRX,Iljin Diamond,Iljin Diamond Co. Ltd.,BBG000NT0W81,BBG000NT0WQ1,Common Stock
KOSDAQ::081150,081150,KOSDAQ,KRX,XKRX,Tplex Co. Ltd,"Tplex Co., Ltd.",BBG000DTL0Y0,BBG000DTL1W0,Common Stock
KOSDAQ::081180,081180,KOSDAQ,KRX,XKRX,SEC,Sec Co Ltd.,BBG01S9CXQJ7,BBG01S9CXQL4,Common Stock
KOSDAQ::081580,081580,KOSDAQ,KRX,XKRX,Sungwoo Electronics Co. Ltd,"Sung Woo Electronics Co., Ltd.",BBG000SJTZS8,BBG000SJV0G5,Common Stock
