ticker,exchange,asset_type,name,bse_scrip_code,bse_security_id,bse_name,bse_isin,bse_sector,bse_industry,bse_group,bse_subgroup,sector_update,name_match,isin_match,decision,error
HASJUICE,BSE_IN,Stock,Has Lifestyle Ltd,780014,,Has Lifestyle Ltd,INE888Q01016,,,,,,True,True,unsupported_bse_sector,
HATHWAYB,BSE_IN,Stock,Hathway Bhawani Cabletel & Datacom Ltd,509073,HATHWAYB,Hathway Bhawani Cabletel & Datacom Ltd,INE525B01016,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Consumer Discretionary,True,True,accept,
HBEL,BSE_IN,Stock,Humming Bird Education Ltd,542592,HBEL,Humming Bird Education Ltd,INE02PC01027,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Consumer Discretionary,True,True,accept,
HBGHOTELS,BSE_IN,Stock,HBG Hotels Ltd,537839,HBGHOTELS,HBG Hotels Ltd,INE977M01024,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Consumer Discretionary,True,True,accept,
HBLEAS,BSE_IN,Stock,HB Leasing & Finance Company Ltd,508956,HBLEAS,HB Leasing & Finance Company Ltd,INE549B01016,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
HCKKVENTURE,BSE_IN,Stock,HCKK Ventures Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
HCLTD,BSE_IN,Stock,Hind Commerce Ltd,538652,HCLTD,Hind Commerce Ltd,INE691J01019,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
HEALINV,BSE_IN,Stock,Healthy Investments Ltd,503689,HEALINV,Healthy Investments Ltd,INE160N01017,Financial Services,Financial Services,Finance,Investment Company,Financials,True,True,accept,
HEALTHYLIFE,BSE_IN,Stock,Healthy Life Agritec Ltd,543546,HEALTHYLIFE,Healthy Life Agritec Ltd,INE0L3501015,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,Consumer Staples,True,True,accept,
HELLOJI,BSE_IN,Stock,Helloji Holidays Ltd,544630,HELLOJI,Helloji Holidays Ltd,INE1FJE01010,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Consumer Discretionary,True,True,accept,
HERCULES,BSE_IN,Stock,Hercules Investments Ltd,505720,HERCULES,Hercules Investments Ltd,INE688E01024,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
HIGHNESS,BSE_IN,Stock,Highness Microelectronics Ltd,544741,HIGHNESS,Highness Microelectronics Ltd,INE1KI801019,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
HIIL,BSE_IN,Stock,Hindusthan Insulators & Industries Ltd,539984,HIIL,Hindusthan Insulators & Industries Ltd,INE799B01025,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Industrials,True,True,accept,
HIKLASS,BSE_IN,Stock,Hi-Klass Trading and Investment Ltd,542332,HIKLASS,Hi-Klass Trading and Investment Ltd,INE302R01024,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
HILIKS,BSE_IN,Stock,Hiliks Technologies Ltd,539697,HILIKS,Hiliks Technologies Ltd,INE966Q01010,Financial Services,Financial Services,Finance,Investment Company,Financials,True,True,accept,
HILLTONE,BSE_IN,Stock,Hilltone Software and Gases Ltd,544308,HILLTONE,Hilltone Software and Gases Ltd,INE168C01013,Commodities,Chemicals,Chemicals & Petrochemicals,Industrial Gases,Materials,True,True,accept,
